start_ver,end_ver,distance,lambda,original_num,original_days,num,days,P_w,l_w,e_w,matching_probability,aver_final_distance,aver_shared_distance,P_w_err,l_w_err,e_w_err,P_w_err_ratio,e_w_err_ratio,l_w_err_ratio
243,394,3071.155902,0.004019608,82,35,40,22,0.773163601,3424.871897,1322.498062,0.841991342,3407.689535,1430.334805,0.068827741,17.18236268,107.836743,0.081744001,0.075392658,0.005042232
84,331,3644.945493,0.010882353,222,39,114,37,0.888889224,4129.065752,1893.474538,0.911261261,3965.34836,2144.533973,0.022372037,163.7173916,251.0594348,0.024550629,0.11706946,0.041287014
105,56,2772.083344,0.005588235,114,35,59,32,0.62987189,3036.35041,1221.40281,0.7265625,3014.261875,1410.400938,0.09669061,22.08853472,188.9981277,0.133079549,0.134003121,0.007328008
33,131,4368.413629,0.005098039,104,36,48,27,0.819792612,4705.041369,2214.900569,0.842592593,4608.872667,2514.810426,0.02279998,96.16870236,299.909857,0.027059317,0.119257441,0.020865992
348,663,4491.721685,0.005882353,120,36,55,27,0.88182236,4944.12403,3003.213562,0.944444444,4949.54642,3100.732346,0.062622085,5.422389462,97.51878372,0.066305737,0.031450242,0.001095533
43,588,2239.210043,0.002107843,43,24,22,17,0.960632511,2459.917338,1252.50088,1,2310.281569,1640.711176,0.039367489,149.6357696,388.2102968,0.039367489,0.236610991,0.064769495
10,331,2341.407013,0.00754902,154,38,74,34,0.975443479,2681.123735,1820.473658,0.955882353,2614.682568,1901.169396,0.019561126,66.4411667,80.6957379,0.020463947,0.042445317,0.025410797
11,302,4513.569741,0.001470588,30,19,14,12,0.94772584,5109.769343,2714.200066,1,4864.121667,3558.357917,0.05227416,245.6476759,844.1578512,0.05227416,0.237232418,0.05050196
243,10,3942.595162,0.00127451,26,16,14,11,0.836524591,4337.321615,2062.050959,0.909090909,4449.517273,2317.923636,0.072566318,112.1956575,255.8726771,0.079822949,0.110388743,0.025215243
558,31,3607.111053,0.005343137,109,35,60,28,0.621910781,3834.130876,1482.349506,0.866071429,3899.704949,2295.468776,0.244160647,65.57407342,813.1192699,0.281917448,0.354227981,0.016815137
16,471,5691.772243,0.002745098,56,30,32,21,0.989317145,6237.339706,2746.502325,1,6148.020873,3037.587381,0.010682855,89.31883274,291.0850556,0.010682855,0.095827714,0.014528063
663,723,3170.518593,0.003578431,73,33,41,27,0.586578663,3404.156126,1173.1068,0.739506173,3305.387444,1865.492642,0.15292751,98.76868124,692.3858421,0.206796799,0.371154421,0.029881121
2,14,3951.808139,0.001911765,39,28,16,13,0.705680767,4252.578695,1257.712471,0.923076923,4490.726154,1926.198846,0.217396156,238.1474587,668.4863753,0.235512502,0.347049515,0.053030947
80,398,3643.536458,0.003578431,73,32,40,25,0.772432112,4057.346385,1422.835647,0.886666667,4028.465267,1873.760667,0.114234555,28.88111831,450.9250196,0.128835964,0.24065241,0.007169261
121,331,3461.604452,0.00254902,52,31,29,24,0.987180766,3886.804446,1942.359503,1,3790.275208,2039.755208,0.012819234,96.52923724,97.39570517,0.012819234,0.047748722,0.025467606
219,385,5574.376807,0.001127451,23,18,15,12,0.831619371,6020.268381,2435.097695,0.888888889,6066.36,2584.805278,0.057269518,46.09161945,149.7075826,0.064428208,0.057918321,0.007597904
280,354,7850.658614,0.002009804,41,27,21,18,0.924192942,8628.567588,2966.691882,1,8640.895556,3711.535833,0.075807058,12.32796759,744.8439518,0.075807058,0.200683487,0.0014267
473,3,3158.783138,0.009803922,200,38,91,35,0.917014647,3410.206486,2404.820331,0.985714286,3414.056057,2559.711324,0.068699638,3.849571211,154.8909926,0.069695285,0.060511117,0.001127565
80,404,2890.807472,0.005637255,115,37,52,26,0.717966076,3131.560199,1281.520728,0.810897436,3170.350096,1680.881346,0.092931359,38.7898975,399.3606184,0.114603099,0.237590012,0.012235209
48,54,1664.68186,0.002205882,45,26,23,18,0.398933942,1692.552574,494.8735479,0.416666667,1664.68,582.9555556,0.017732725,27.87257403,88.08200767,0.04255854,0.15109558,0.016743503
588,473,2419.870962,0.033970588,693,39,366,39,0.831108046,2610.923738,1551.315894,0.875869928,2615.949175,1663.490284,0.044761882,5.025436353,112.1743901,0.051105627,0.06743315,0.001921076
473,27,7785.70068,0.024019608,490,39,252,39,0.941383494,8329.619706,3109.556769,0.964072039,8303.747543,3511.557623,0.022688545,25.87216224,402.0008548,0.023534076,0.114479356,0.003115721
348,544,5035.819112,0.002107843,43,24,22,16,0.844057839,5552.718546,2654.030682,0.84375,5317.749375,3007.929688,0.000307839,234.9691709,353.8990056,0.000364847,0.117655345,0.04418583
236,145,5384.539934,0.002892157,59,27,34,18,0.73750658,5811.134803,2172.496038,0.87037037,5864.070529,2811.456839,0.13286379,52.93572655,638.9608005,0.152652014,0.227270357,0.00902713
27,31,6820.803259,0.027941176,570,39,270,39,0.961942405,7294.558013,3912.423549,0.990740741,7363.908705,4201.889637,0.028798335,69.35069185,289.4660885,0.029067479,0.068889503,0.009417647
379,295,5379.272896,0.002647059,54,28,30,25,0.811780616,5732.143718,2570.378502,0.78,5772.7176,2689.6174,0.031780616,40.57388191,119.2388983,0.04074438,0.044333033,0.007028558
80,105,1886.337078,0.029656863,605,39,296,39,0.716916244,2384.201484,1073.328083,0.773654674,2373.731866,1166.631627,0.05673843,10.46961811,93.30354386,0.073338185,0.079976868,0.004410615
295,475,2199.468316,0.001862745,38,28,22,20,0.543595139,2589.291802,959.1354132,0.6,2569.493,845.03175,0.056404861,19.7988018,114.1036632,0.094008102,0.135028847,0.007705334
348,141,7422.521677,0.001568627,32,21,24,19,0.969249087,7922.378347,3895.448414,1,7950.215175,3739.369474,0.030750913,27.83682819,156.0789401,0.030750913,0.041739374,0.003501393
230,15,6481.75704,0.006078431,124,35,70,30,0.979660543,6872.524915,2796.901693,1,6874.820133,2948.830483,0.020339457,2.295218744,151.9287902,0.020339457,0.05152171,0.000333859
535,310,2243.66081,0.006127451,125,39,69,37,0.794552743,2512.951227,1308.978787,0.84009009,2486.62782,1330.923554,0.045537347,26.32340732,21.94476687,0.054205314,0.016488375,0.010585986
9,443,5344.758791,0.002745098,56,27,28,17,0.909459647,6154.921538,2326.893798,0.911764706,6135.013725,2621.251078,0.002305059,19.90781201,294.3572808,0.002528129,0.112296484,0.00324495
528,224,3045.182924,0.001862745,38,23,28,18,0.66375599,3368.60286,1262.548634,0.838888889,3258.250556,2112.400722,0.175132899,110.3523049,849.8520881,0.208767694,0.402315753,0.033868575
517,311,2800.608569,0.005,102,37,46,28,0.868792523,3158.319486,1373.564427,0.910714286,3244.467887,1427.132679,0.041921763,86.14840067,53.56825202,0.04603174,0.037535579,0.026552397
380,105,2060.574809,0.021960784,448,39,227,39,0.625363494,2298.987669,739.2059658,0.674297924,2352.054618,818.6034379,0.048934431,53.06694942,79.39747215,0.072570935,0.096991374,0.022561955
32,107,7616.259802,0.001519608,31,21,14,12,0.978410934,8206.040413,3072.878034,1,8508.763889,2991.95,0.021589066,302.7234757,80.92803444,0.021589066,0.027048592,0.035577844
314,114,4360.729252,0.008872549,181,39,85,36,0.98096245,4945.483241,2327.331717,1,5075.61888,2467.512449,0.01903755,130.1356382,140.1807321,0.01903755,0.056810547,0.025639364
331,280,5466.071375,0.004754902,97,38,48,24,0.769969315,5971.755787,2452.680568,0.847222222,6050.967938,3069.130007,0.077252908,79.21215077,616.4494388,0.09118376,0.200854782,0.013090823
230,243,5175.982465,0.005784314,118,34,62,31,0.91130804,5959.890585,2531.311967,0.97311828,5810.183274,2968.229538,0.06181024,149.707311,436.9175708,0.063517705,0.14719804,0.025766366
348,295,2218.613379,0.007156863,146,37,72,34,0.938477512,2597.499483,1883.707451,0.985294118,2462.227843,2160.304975,0.046816605,135.2716399,276.5975245,0.047515361,0.128036332,0.054938717
224,32,4026.055208,0.01,204,39,97,37,0.798328545,4393.719622,2170.662097,0.874774775,4495.054757,2391.031459,0.07644623,101.3351351,220.3693623,0.087389614,0.092164978,0.022543693
230,27,4852.251091,0.049068627,1001,39,493,39,0.86203288,5281.674183,2804.43501,0.875212639,5259.180602,3066.527523,0.01317976,22.49358086,262.0925124,0.015058923,0.085468828,0.004277012
77,314,3686.412727,0.029019608,592,39,285,38,0.915314823,4045.699192,2458.254099,0.918920214,4040.213996,2529.552779,0.003605391,5.485195741,71.29867952,0.003923508,0.028186279,0.00135765
80,397,3340.079492,0.007892157,161,37,80,30,0.852305513,3775.169694,1689.364737,0.911111111,3742.463161,1776.597461,0.058805598,32.70653252,87.2327242,0.06454273,0.049101007,0.008739306
331,609,3907.293569,0.008088235,165,38,88,36,0.77162626,4434.724931,1479.47551,0.886111111,4488.880787,1761.699699,0.114484851,54.155856,282.2241889,0.129199205,0.160199942,0.012064445
224,15,5707.984686,0.005490196,112,37,56,28,0.841169782,6194.682956,2144.205634,0.802380952,6258.390607,2043.128952,0.038788829,63.70765091,101.0766816,0.048342161,0.049471514,0.010179558
588,307,2632.318217,0.005539216,113,34,54,30,0.921517988,2887.885955,2027.771291,0.938888889,2842.630056,2208.434511,0.017370901,45.25589934,180.6632199,0.018501551,0.081806012,0.015920432
348,353,9057.071594,0.005637255,115,37,59,31,0.941785646,9630.228241,3548.990702,0.983870968,9628.352645,4101.642796,0.042085322,1.875595389,552.6520936,0.042775245,0.134739206,0.000194799
224,230,2317.773908,0.011764706,240,39,127,39,0.983580347,2469.375191,1887.863033,0.995726496,2440.358457,2004.059209,0.012146149,29.01673363,116.1961766,0.012198278,0.057980411,0.011890357
379,663,3590.055493,0.001519608,31,21,19,13,0.834246728,3888.699737,2052.913505,0.794871795,3828.843205,2114.627564,0.039374933,59.85653219,61.71405951,0.049536206,0.029184364,0.015633059
414,404,2117.061256,0.00245098,50,28,29,20,0.565019571,2331.048698,805.587472,0.65,2341.76,924.275875,0.084980429,10.71130197,118.688403,0.130739122,0.128412313,0.004574039
596,414,3200.999241,0.003235294,66,30,31,19,0.682095901,3533.563334,1159.812183,0.894736842,3564.237719,1775.003947,0.212640941,30.67438573,615.1917646,0.237657522,0.346586139,0.008606156
479,394,7588.585134,0.002205882,45,23,21,13,0.961470267,8163.994748,3069.456117,1,8197.764487,2933.954872,0.038529733,33.76973951,135.5012456,0.038529733,0.046183821,0.004119384
250,529,5663.2404,0.002205882,45,23,22,16,0.580119576,5993.700498,1396.843979,0.71875,6154.783021,2129.805938,0.138630424,161.0825233,732.961958,0.192877112,0.34414495,0.026171926
105,714,5881.398,0.004509804,92,37,45,30,0.580699145,6251.572191,1549.634661,0.505555556,6208.650333,1510.248444,0.07514359,42.92185758,39.38621667,0.148635672,0.026079296,0.006913235
22,224,3332.669685,0.001960784,40,24,18,14,0.989172989,3474.741803,2226.033804,1,3429.789286,2511.555714,0.010827011,44.95251767,285.5219099,0.010827011,0.113683287,0.013106495
219,243,3365.814573,0.001176471,24,17,16,14,0.935298064,4077.609095,1725.704171,1,4005.487857,1913.66,0.064701936,72.12123824,187.9558292,0.064701936,0.098217985,0.018005607
27,689,6597.236457,0.015833333,323,39,150,38,0.920034641,7074.973459,3958.639745,0.971491228,7092.466294,4435.109651,0.051456587,17.49283424,476.4699066,0.0529666,0.10743137,0.002466397
335,250,3411.010214,0.01245098,254,39,130,38,0.872722035,3680.897219,2304.017748,0.900438596,3612.89056,2384.719997,0.027716562,68.00665995,80.70224928,0.030781179,0.033841394,0.018823338
107,224,3610.372782,0.008529412,174,39,80,32,0.886038442,3979.477339,2089.181193,0.927604167,3974.746306,2307.141188,0.041565725,4.731032915,217.9599948,0.044809765,0.094471893,0.001190273
12,397,2159.939768,0.004166667,85,34,44,26,0.703577227,2359.67871,845.7292404,0.755128205,2351.508295,962.5735513,0.051550979,8.170415615,116.8443109,0.068267849,0.121387411,0.003474543
313,427,2352.860416,0.005,102,34,60,27,0.889776931,2659.175978,1418.953808,0.932098765,2578.605944,1628.477751,0.042321834,80.57003471,209.5239434,0.045404881,0.128662454,0.031245579
543,310,5770.180511,0.002107843,43,26,22,17,0.848858426,6328.063643,2123.816132,0.882352941,6249.724902,1732.384216,0.033494515,78.33874059,391.4319167,0.03796045,0.225949829,0.01253475
473,614,7000.776662,0.002303922,47,24,22,15,0.917233888,7518.418142,2884.677643,0.9,7310.157167,3299.949333,0.017233888,208.2609753,415.2716905,0.019148765,0.125841838,0.028489261
535,114,2461.486564,0.004019608,82,33,45,28,0.894639475,2947.002638,1361.270279,0.958333333,3075.92006,1844.214048,0.063693859,128.9174218,482.943769,0.066463157,0.261869694,0.041911825
77,613,1364.85957,0.005441176,111,39,56,31,0.798450127,1570.026491,961.8797618,0.827956989,1562.39178,985.3286075,0.029506863,7.634711778,23.44884576,0.035638159,0.023797995,0.004886554
314,632,5448.123612,0.007990196,163,39,84,33,0.956156066,5986.288785,2605.293693,0.982323232,5911.475879,2807.527126,0.026167167,74.81290599,202.2334332,0.026638041,0.072032584,0.012655538
347,16,6295.835538,0.002794118,57,30,29,18,0.930059436,6906.955831,3212.027607,0.916666667,6990.291481,2992.731389,0.01339277,83.33565082,219.2962185,0.014610294,0.073276278,0.011921627
107,236,2180.394284,0.006960784,142,38,75,33,0.68206679,2399.330342,1116.211992,0.771717172,2432.797118,1355.715244,0.089650382,33.46677521,239.5032516,0.116169997,0.176661915,0.013756501
250,404,1287.040219,0.002107843,43,24,23,18,0.272378051,1335.422644,348.5094625,0.222222222,1357.996667,271.0611111,0.050155829,22.5740231,77.44835136,0.225701231,0.285722843,0.016623033
34,15,1128.650357,0.001862745,38,25,21,16,0.61921162,1322.718684,669.9250045,0.65625,1266.74875,745.898125,0.03703838,55.96993356,75.97312047,0.056439436,0.101854553,0.044183926
193,30,2276.575048,0.003039216,62,32,39,27,0.49436548,2485.9327,948.4045639,0.75308642,2659.303519,1659.607963,0.25872094,173.3708181,711.2033991,0.343547478,0.428536989,0.065194069
48,331,5043.649094,0.005294118,108,32,50,24,0.992695383,5506.422331,2538.27315,1,5523.741979,2834.800201,0.007304617,17.31964837,296.5270516,0.007304617,0.104602452,0.003135492
663,544,1319.863422,0.00372549,76,29,37,25,0.716691251,1482.56172,830.9374424,0.87,1426.8233,953.4700333,0.153308749,55.73841986,122.5325909,0.176216953,0.128512262,0.039064697
77,313,4330.724917,0.008823529,180,39,83,32,0.971373194,4703.299807,2611.649107,0.953125,4691.276125,3030.264573,0.018248194,12.02368199,418.6154662,0.019145646,0.138144857,0.002562987
16,367,5539.205067,0.004460784,91,34,46,28,0.93741479,6168.635772,2660.869922,0.93452381,6188.357321,2457.778661,0.002890981,19.72154988,203.091261,0.003093534,0.082632039,0.00318688
379,443,4422.380359,0.00254902,52,29,29,19,0.67214956,4892.430706,1464.72518,0.815789474,5097.218842,1849.983026,0.143639913,204.7881357,385.2578459,0.176074733,0.208249395,0.040176446
463,107,5918.970379,0.001470588,30,24,17,17,0.974247908,6412.608336,2450.272695,1,6571.521176,2870.335294,0.025752092,158.9128408,420.0625992,0.025752092,0.146346178,0.024182048
479,131,4710.05481,0.005147059,105,38,56,32,0.911871141,5169.983562,2557.628597,0.8515625,5065.097422,2750.602526,0.060308641,104.8861397,192.9739292,0.070821157,0.070156966,0.020707625
11,586,1664.847394,0.002107843,43,24,18,14,0.850066107,1948.023058,1187.058232,0.857142857,1906.275714,1203.599643,0.00707675,41.74734326,16.54141121,0.008256209,0.013743284,0.02189995
12,335,6406.450931,0.001470588,30,23,15,13,0.821012457,6882.894486,2207.410951,0.846153846,6988.911538,2772.439615,0.025141389,106.0170523,565.0286648,0.029712551,0.203801973,0.015169322
27,380,5271.56774,0.063627451,1298,39,654,39,0.962792588,5524.452067,3462.128054,0.969361255,5532.793331,3743.556127,0.006568667,8.341263581,281.4280724,0.006776284,0.075176667,0.001507604
84,596,561.0173525,0.004803922,98,37,59,31,0.871003288,635.5410457,500.2283925,0.866129032,584.2055914,488.4598495,0.004874256,51.33545432,11.76854306,0.005627632,0.024093164,0.087872241
123,529,8276.70718,0.002156863,44,25,19,15,0.96937473,9067.826528,3317.283206,1,9098.975889,3764.842444,0.03062527,31.14936123,447.5592389,0.03062527,0.118878611,0.003423392
314,27,5575.609616,0.046470588,948,39,472,39,0.959039319,6109.711968,3002.333866,0.979551694,6040.364293,3349.951805,0.020512375,69.34767519,347.6179394,0.020940574,0.103768042,0.011480711
380,10,2392.085419,0.018627451,380,39,196,39,0.949492961,2610.962288,2024.147824,0.965384615,2568.78606,2077.014591,0.015891654,42.1762273,52.86676632,0.016461475,0.025453247,0.016418739
348,126,1298.613173,0.003039216,62,32,28,23,0.742726823,1547.770858,898.7456686,0.782608696,1483.820652,885.2886957,0.039881873,63.95020616,13.45697294,0.050960171,0.015200661,0.043098339
105,501,5718.612903,0.004901961,100,36,51,31,0.902681699,6247.785064,3342.427563,0.956989247,6240.295753,3978.718118,0.054307548,7.489310961,636.2905551,0.056748337,0.159923507,0.001200153
596,655,5518.859225,0.005686275,116,37,57,32,0.664231122,5849.46772,1488.492661,0.799479167,5961.816693,1808.700234,0.135248045,112.3489723,320.2075735,0.169170193,0.177037393,0.018844755
335,379,3728.02265,0.021323529,435,39,234,39,0.953807181,4144.21222,2444.133106,0.960083435,4169.833251,2497.087848,0.006276254,25.62103125,52.95474241,0.006537197,0.0212066,0.006144378
313,501,6456.269219,0.001421569,29,21,17,15,0.975301631,6960.266661,3003.533058,1,6944.150333,3354.976667,0.024698369,16.11632731,351.4436083,0.024698369,0.104752922,0.002320849
224,123,2484.941157,0.00627451,128,38,65,33,0.979383279,2661.501298,2014.90361,0.954545455,2749.924419,1858.300303,0.024837824,88.42312101,156.603307,0.026020578,0.084272336,0.032154746
313,331,4543.160818,0.009411765,192,39,92,34,0.997833942,4943.549846,2752.388239,1,4948.077755,3170.592641,0.002166058,4.527908415,418.2044018,0.002166058,0.13190102,0.000915084
117,535,2503.229291,0.00254902,52,27,25,15,0.803178369,2958.673621,1382.085458,0.9,2733.727,1850.949222,0.096821631,224.9466208,468.8637645,0.10757959,0.253309901,0.082285693
335,582,2573.94451,0.035245098,719,39,364,39,0.970525955,2911.707454,2059.536886,0.981503397,2855.500804,2206.129744,0.010977442,56.20664982,146.5928584,0.011184313,0.066447977,0.01968364
471,68,3124.142363,0.004607843,94,37,43,25,0.714202264,3498.676021,1315.539154,0.85,3590.628567,1625.871967,0.135797736,91.95254583,310.3328129,0.159762042,0.190871618,0.025609039
16,295,4102.191555,0.001764706,36,19,24,14,0.822836677,4543.8137,2213.381873,0.928571429,4728.076786,2077.534357,0.105734752,184.2630857,135.8475158,0.113868194,0.065388818,0.038972101
80,280,4692.095061,0.004166667,85,33,47,26,0.836533059,5362.577906,2440.602072,0.855769231,5300.278269,2823.464519,0.019236172,62.29963696,382.8624469,0.022478223,0.135600233,0.011754031
354,640,8226.542754,0.001764706,36,23,17,13,0.988964093,8771.745646,3669.401758,1,8690.316538,3685.635385,0.011035907,81.42910764,16.23362652,0.011035907,0.004404567,0.009370097
264,27,4674.397803,0.001666667,34,23,15,12,0.685340687,5148.375417,1502.962981,0.75,4972.488472,2046.425417,0.064659313,175.8869445,543.462436,0.086212417,0.265566696,0.035372017
348,156,7275.70739,0.001372549,28,17,14,9,0.685202065,7750.584123,1863.274148,0.888888889,7645.865741,2138.293148,0.203686824,104.7183819,275.0189997,0.229147677,0.128616135,0.013696079
663,708,5714.054266,0.004068627,83,35,43,26,0.739208933,6109.271914,1829.841784,0.780448718,6142.752404,1781.748885,0.041239785,33.48049014,48.09289924,0.052841121,0.026991963,0.005450405
314,614,4790.685598,0.006617647,135,35,67,31,0.938911782,5326.868391,2644.731237,0.905913978,5363.028602,2760.960591,0.032997804,36.16021148,116.2293539,0.036424875,0.042097433,0.006742498
6,27,9243.595459,0.013627451,278,39,131,38,0.950120652,9739.339175,3756.798491,0.897368421,9730.220899,3643.410105,0.052752231,9.118276362,113.3883858,0.058785477,0.031121499,0.000937109
535,385,3417.711957,0.002696078,55,30,33,24,0.904366263,3837.713714,1742.159568,1,3821.277778,2118.581458,0.095633737,16.43593641,376.4218908,0.095633737,0.177676383,0.004301162
522,230,2383.193003,0.009362745,191,39,108,36,0.948858255,2749.196344,1738.000175,0.955092593,2739.925505,1803.244262,0.006234338,9.270839299,65.24408629,0.00652747,0.036181502,0.00338361
562,310,5960.799243,0.008284314,169,38,98,35,0.946928141,6463.590389,2781.234325,0.965714286,6541.811833,3191.395271,0.018786145,78.22144402,410.1609467,0.019453108,0.128520886,0.011957153
171,16,7072.790558,0.001862745,38,26,21,16,0.645910083,7251.344451,1895.926654,0.8125,7205.32,3211.32,0.166589917,46.02445082,1315.393346,0.205033744,0.40961142,0.006387565
10,77,1757.160641,0.004411765,90,35,44,27,0.967809874,1913.899634,1536.452616,0.956790123,2042.101512,1414.697778,0.011019751,128.2018784,121.7548385,0.011517417,0.086064204,0.062779386
236,27,4041.956882,0.02627451,536,39,264,39,0.688338128,4271.373557,1751.276822,0.659516765,4244.792269,1686.70858,0.028821363,26.58128874,64.56824234,0.043700728,0.038280615,0.006262094
171,655,8696.317629,0.00254902,52,28,19,14,0.443163823,8953.764721,1264.514404,0.714285714,9069.603929,2387.474286,0.271121891,115.8392078,1122.959882,0.379570647,0.470354755,0.012772245
582,522,3126.015043,0.013627451,278,39,145,39,0.936110596,3366.623495,2220.095669,0.951495726,3285.411699,2258.965288,0.01538513,81.21179566,38.86961874,0.016169416,0.017206824,0.02471891
80,393,3797.406882,0.010196078,208,39,99,36,0.838063846,4263.085237,1557.00244,0.847222222,4322.310211,1649.431247,0.009158376,59.22497441,92.42880762,0.010809886,0.056036775,0.013702157
582,528,4582.083448,0.002892157,59,32,29,21,0.953550393,5033.876982,2803.384377,1,5146.228889,3099.126905,0.046449607,112.3519069,295.7425278,0.046449607,0.095427692,0.021831891
473,105,5255.718888,0.014509804,296,39,134,37,0.974266128,5631.851654,2996.920936,0.993243243,5687.440445,3130.503326,0.018977116,55.58879019,133.5823904,0.019106212,0.042671218,0.009773956
335,224,3975.536145,0.024803922,506,39,248,39,0.977986557,4290.949474,2952.258273,0.992540793,4327.902798,3071.656977,0.014554236,36.9533237,119.3987039,0.014663614,0.038871106,0.00853839
80,27,3981.551705,0.018431373,376,39,179,39,0.742924769,4319.614186,1941.281392,0.779721205,4410.397896,2198.939528,0.036796435,90.78371059,257.658136,0.047191785,0.117173816,0.020584018
3,307,3915.89066,0.002254902,46,29,19,15,0.951855135,4265.760942,2230.595793,1,4268.938444,2484.641889,0.048144865,3.177502474,254.0460958,0.048144865,0.102246564,0.000744331
1,16,8074.259072,0.002647059,54,33,22,17,0.918319427,8591.416335,3339.05879,1,8598.038824,3904.890294,0.081680573,6.622488654,565.8315038,0.081680573,0.144903304,0.000770232
11,404,877.9939067,0.001421569,29,19,17,14,0.759675576,893.2015123,665.0110863,0.892857143,877.99,783.9196429,0.133181567,15.21151233,118.9085566,0.149163355,0.151684624,0.017325382
380,528,617.7920309,0.003284314,67,33,31,24,0.956551887,633.0544395,590.9501331,1,617.79,617.79,0.043448113,15.26443946,26.83986687,0.043448113,0.043444968,0.024708136
274,655,1287.42328,0.002598039,53,27,29,18,0.475751667,1401.25093,565.0297815,0.642592593,1425.160556,725.6482222,0.166840925,23.90962605,160.6184407,0.259637175,0.221344773,0.016776795
34,219,4316.564148,0.001911765,39,22,19,16,0.957874835,4471.649079,2553.257903,1,4519.883333,3264.750208,0.042125165,48.23425395,711.492305,0.042125165,0.217931621,0.010671571
280,163,3321.597763,0.001568627,32,24,18,15,0.495686875,3720.131989,698.1358538,0.6,3767.511667,878.507,0.104313125,47.3796772,180.3711462,0.173855209,0.205315548,0.012575854
535,10,665.1134418,0.009411765,192,38,105,35,0.98109729,675.4239465,652.5728762,1,690.1473333,664.9865714,0.01890271,14.72338683,12.41369519,0.01890271,0.018667588,0.021333686
48,10,3299.09303,0.005784314,118,39,57,31,0.982382976,3553.680266,2335.125963,0.967741935,3476.339839,2244.967554,0.014641041,77.340427,90.15840961,0.015129075,0.040160228,0.02224766
107,27,5963.615665,0.020931373,427,39,220,39,0.861959107,6433.28763,2383.548944,0.886121286,6451.615955,2334.046163,0.024162179,18.32832497,49.50278044,0.02726735,0.021208998,0.002840889
236,302,4776.607471,0.003529412,72,33,42,27,0.906177053,5119.060885,2541.92665,0.907407407,5055.827963,2549.25716,0.001230354,63.23292172,7.33051091,0.0013559,0.002875548,0.012506937
331,10,2341.407013,0.006519608,133,39,74,35,0.972188643,2772.252457,1951.163981,0.976190476,2676.609905,1977.37709,0.004001834,95.64255184,26.21310975,0.004099439,0.013256505,0.03573272
16,68,6456.52898,0.005735294,117,37,67,33,0.884303778,7128.272217,2633.630328,0.954545455,7146.580263,2815.880747,0.070241676,18.30804584,182.2504196,0.073586518,0.06472235,0.002561791
230,498,5678.529482,0.006029412,123,39,56,30,0.914194479,6229.290468,2930.020984,0.955555556,6164.952378,3624.234244,0.041361076,64.33809009,694.2132606,0.043284847,0.191547569,0.010436105
328,414,2144.213832,0.001715686,35,24,19,17,0.507997579,2238.905426,707.1836759,0.588235294,2258.529412,816.1005882,0.080237715,19.62398616,108.9169123,0.136404115,0.133460157,0.008688834
348,443,10226.35351,0.00377451,77,31,33,21,0.948769192,10865.80459,3521.340133,1,10874.61868,3774.415619,0.051230808,8.8140912,253.0754863,0.051230808,0.067050243,0.00081052
663,558,1478.392137,0.007598039,155,38,69,32,0.668295016,1729.386026,846.9890534,0.7421875,1694.566641,919.0290625,0.073892484,34.8193857,72.04000911,0.099560399,0.078387085,0.020547664
280,497,2073.769074,0.002794118,57,29,28,19,0.984334086,2449.261261,1458.326227,1,2264.432632,1646.087807,0.015665914,184.8286294,187.7615796,0.015665914,0.114065349,0.08162249
2,95,2783.596227,0.001568627,32,19,18,14,0.785907569,3131.745505,1520.177483,0.857142857,3188.945476,1624.188929,0.071235288,57.19997125,104.011446,0.083107836,0.064039007,0.017936955
236,331,3256.743365,0.011862745,242,39,128,37,0.849376743,3522.845447,1903.220631,0.877606178,3613.688469,2023.462642,0.028229434,90.84302171,120.2420106,0.032166403,0.059423885,0.025138587
105,10,2775.880502,0.019754902,403,39,191,39,0.986111016,2888.287959,2639.103831,0.996336996,2859.111862,2713.566654,0.01022598,29.17609627,74.46282284,0.010263576,0.027440941,0.010204601
353,16,2303.969491,0.010833333,221,39,99,32,0.832729943,2584.943335,1576.160221,0.9375,2582.662742,1820.579676,0.104770057,2.280592765,244.4194551,0.111754727,0.134253644,0.000883039
348,427,6311.158798,0.002009804,41,29,20,19,0.974262731,6730.508569,3207.290354,0.973684211,6610.041579,3591.695526,0.000578521,120.4669903,384.4051722,0.000594156,0.107026102,0.018224846
80,682,1099.983172,0.005,102,38,52,30,0.876183986,1369.096294,1007.632665,0.938888889,1240.198472,1049.509917,0.062704903,128.8978219,41.87725172,0.066786287,0.039901721,0.103933221
314,394,6395.473988,0.008186275,167,39,89,35,0.954007701,7021.04044,3013.608805,0.972619048,7083.947336,3345.036714,0.018611347,62.90689554,331.427909,0.019135289,0.0990805,0.008880204
514,498,3729.080144,0.001470588,30,19,12,11,0.686071941,3950.360705,1364.772499,0.909090909,3950.418636,1815.139545,0.223018968,0.057931238,450.3670467,0.245320865,0.248117037,1.47E-05
6,348,1225.195691,0.004019608,82,33,48,27,0.780833606,1369.149015,936.546451,0.938271605,1440.140247,1164.685698,0.157437999,70.99123194,228.1392466,0.167795762,0.195880526,0.049294666
404,16,5509.583351,0.001372549,28,19,15,12,0.768287602,5868.065829,1773.379138,0.930555556,5784.575833,1624.534028,0.162267954,83.48999567,148.84511,0.174377503,0.091623264,0.01443321
27,394,6257.492395,0.022647059,462,39,237,38,0.877149936,6741.98776,2997.747134,0.951514859,6709.92731,3317.554131,0.074364923,32.06045053,319.8069968,0.078154243,0.096398426,0.004778062
