id,start_ver,end_ver,num,days,lambda,total_num,CDF
8238,586,264,11,10,0.000539216,813411,0.917449808
11464,174,6,11,10,0.000539216,813422,0.917462215
14396,11,34,11,10,0.000539216,813433,0.917474622
14194,155,310,11,10,0.000539216,813444,0.917487029
14347,502,250,11,10,0.000539216,813455,0.917499436
16835,193,48,11,10,0.000539216,813466,0.917511843
16832,511,196,11,10,0.000539216,813477,0.91752425
14461,494,335,11,10,0.000539216,813488,0.917536657
11439,497,473,11,10,0.000539216,813499,0.917549064
11440,385,334,11,10,0.000539216,813510,0.917561471
14447,605,614,11,10,0.000539216,813521,0.917573878
18803,311,13,11,10,0.000539216,813532,0.917586285
14431,15,13,11,10,0.000539216,813543,0.917598692
11445,334,107,11,10,0.000539216,813554,0.917611099
18975,156,517,11,10,0.000539216,813565,0.917623506
10866,613,10,11,10,0.000539216,813576,0.917635912
14868,347,532,11,10,0.000539216,813587,0.917648319
10946,463,196,11,10,0.000539216,813598,0.917660726
16576,131,682,11,10,0.000539216,813609,0.917673133
13859,543,508,11,10,0.000539216,813620,0.91768554
13861,532,587,11,10,0.000539216,813631,0.917697947
12267,156,497,11,10,0.000539216,813642,0.917710354
14815,20,2,11,10,0.000539216,813653,0.917722761
18459,335,701,11,10,0.000539216,813664,0.917735168
13766,43,558,11,10,0.000539216,813675,0.917747575
14938,204,274,11,10,0.000539216,813686,0.917759982
13771,684,522,11,10,0.000539216,813697,0.917772389
13779,558,507,11,10,0.000539216,813708,0.917784796
16550,517,50,11,10,0.000539216,813719,0.917797203
10232,117,353,11,10,0.000539216,813730,0.91780961
13800,5,311,11,10,0.000539216,813741,0.917822017
14891,535,364,11,10,0.000539216,813752,0.917834424
16568,202,348,11,10,0.000539216,813763,0.917846831
14773,34,121,11,10,0.000539216,813774,0.917859238
14692,708,64,11,10,0.000539216,813785,0.917871644
14682,682,558,11,10,0.000539216,813796,0.917884051
11535,313,156,11,10,0.000539216,813807,0.917896458
11532,638,243,11,10,0.000539216,813818,0.917908865
10120,158,501,11,10,0.000539216,813829,0.917921272
14639,174,310,11,10,0.000539216,813840,0.917933679
19109,155,562,11,10,0.000539216,813851,0.917946086
12077,501,398,11,10,0.000539216,813862,0.917958493
14696,394,640,11,10,0.000539216,813873,0.9179709
13931,123,140,11,10,0.000539216,813884,0.917983307
12249,414,471,11,10,0.000539216,813895,0.917995714
10935,443,56,11,10,0.000539216,813906,0.918008121
14731,295,54,11,10,0.000539216,813917,0.918020528
13958,632,26,11,10,0.000539216,813928,0.918032935
14719,80,12,11,10,0.000539216,813939,0.918045342
13979,16,29,11,10,0.000539216,813950,0.918057749
11836,219,274,11,10,0.000539216,813961,0.918070156
15452,145,25,11,10,0.000539216,813972,0.918082563
13252,15,107,11,10,0.000539216,813983,0.91809497
10435,11,158,11,10,0.000539216,813994,0.918107376
17998,501,269,11,10,0.000539216,814005,0.918119783
18002,562,507,11,10,0.000539216,814016,0.91813219
11021,295,544,11,10,0.000539216,814027,0.918144597
9539,30,1,11,10,0.000539216,814038,0.918157004
12477,25,367,11,10,0.000539216,814049,0.918169411
10339,261,582,11,10,0.000539216,814060,0.918181818
12475,397,274,11,10,0.000539216,814071,0.918194225
16192,471,207,11,10,0.000539216,814082,0.918206632
11941,97,498,11,10,0.000539216,814093,0.918219039
15702,364,313,11,10,0.000539216,814104,0.918231446
15384,5,50,11,10,0.000539216,814115,0.918243853
13320,10,673,11,10,0.000539216,814126,0.91825626
16386,392,379,11,10,0.000539216,814137,0.918268667
12620,393,295,11,10,0.000539216,814148,0.918281074
15367,265,398,11,10,0.000539216,814159,0.918293481
16390,364,397,11,10,0.000539216,814170,0.918305888
15999,16,392,11,10,0.000539216,814181,0.918318295
12617,20,379,11,10,0.000539216,814192,0.918330702
12616,562,25,11,10,0.000539216,814203,0.918343109
7144,605,9,11,10,0.000539216,814214,0.918355515
16366,719,236,11,10,0.000539216,814225,0.918367922
11300,439,77,11,10,0.000539216,814236,0.918380329
12827,393,4,11,10,0.000539216,814247,0.918392736
9237,398,117,11,10,0.000539216,814258,0.918405143
15857,10,392,11,10,0.000539216,814269,0.91841755
17211,97,243,11,10,0.000539216,814280,0.918429957
19943,571,32,11,10,0.000539216,814291,0.918442364
17212,392,302,11,10,0.000539216,814302,0.918454771
13068,12,409,11,10,0.000539216,814313,0.918467178
10351,25,354,11,10,0.000539216,814324,0.918479585
15576,582,13,11,10,0.000539216,814335,0.918491992
12903,596,34,11,10,0.000539216,814346,0.918504399
15864,479,613,11,10,0.000539216,814357,0.918516806
12896,50,97,11,10,0.000539216,814368,0.918529213
15870,12,130,11,10,0.000539216,814379,0.91854162
12891,427,393,11,10,0.000539216,814390,0.918554027
12888,543,280,11,10,0.000539216,814401,0.918566434
15535,552,501,11,10,0.000539216,814412,0.918578841
10474,668,380,11,10,0.000539216,814423,0.918591247
17929,204,398,11,10,0.000539216,814434,0.918603654
17939,207,517,11,10,0.000539216,814445,0.918616061
13200,95,655,11,10,0.000539216,814456,0.918628468
17290,663,482,11,10,0.000539216,814467,0.918640875
11960,385,302,11,10,0.000539216,814478,0.918653282
11852,204,22,11,10,0.000539216,814489,0.918665689
12858,443,708,11,10,0.000539216,814500,0.918678096
16298,475,385,11,10,0.000539216,814511,0.918690503
17287,684,663,11,10,0.000539216,814522,0.91870291
13161,517,609,11,10,0.000539216,814533,0.918715317
12853,699,582,11,10,0.000539216,814544,0.918727724
11287,379,514,11,10,0.000539216,814555,0.918740131
17890,178,314,11,10,0.000539216,814566,0.918752538
17632,145,517,11,10,0.000539216,814577,0.918764945
9487,33,560,11,10,0.000539216,814588,0.918777352
19947,331,175,11,10,0.000539216,814599,0.918789759
15917,250,85,11,10,0.000539216,814610,0.918802166
16391,364,393,11,10,0.000539216,814621,0.918814573
18199,328,511,11,10,0.000539216,814632,0.918826979
15197,673,723,11,10,0.000539216,814643,0.918839386
15195,160,84,11,10,0.000539216,814654,0.918851793
19875,708,332,11,10,0.000539216,814665,0.9188642
8855,638,498,11,10,0.000539216,814676,0.918876607
12993,84,708,11,10,0.000539216,814687,0.918889014
17392,310,383,11,10,0.000539216,814698,0.918901421
16109,27,133,11,10,0.000539216,814709,0.918913828
17348,160,236,11,10,0.000539216,814720,0.918926235
11666,242,230,11,10,0.000539216,814731,0.918938642
15343,497,274,11,10,0.000539216,814742,0.918951049
13484,684,314,11,10,0.000539216,814753,0.918963456
11671,117,334,11,10,0.000539216,814764,0.918975863
9972,674,552,11,10,0.000539216,814775,0.91898827
15216,364,331,11,10,0.000539216,814786,0.919000677
17245,684,463,11,10,0.000539216,814797,0.919013084
15164,3,514,11,10,0.000539216,814808,0.919025491
12551,593,302,11,10,0.000539216,814819,0.919037898
9409,156,307,11,10,0.000539216,814830,0.919050305
11082,586,48,11,10,0.000539216,814841,0.919062711
13595,663,171,11,10,0.000539216,814852,0.919075118
13606,195,348,11,10,0.000539216,814863,0.919087525
17709,479,264,11,10,0.000539216,814874,0.919099932
9986,31,331,11,10,0.000539216,814885,0.919112339
11336,380,140,11,10,0.000539216,814896,0.919124746
12979,175,32,11,10,0.000539216,814907,0.919137153
13564,414,364,11,10,0.000539216,814918,0.91914956
15776,501,517,11,10,0.000539216,814929,0.919161967
17231,95,404,11,10,0.000539216,814940,0.919174374
16015,124,105,11,10,0.000539216,814951,0.919186781
18094,130,13,11,10,0.000539216,814962,0.919199188
19497,392,443,11,10,0.000539216,814973,0.919211595
16022,497,348,11,10,0.000539216,814984,0.919224002
15322,314,90,11,10,0.000539216,814995,0.919236409
12940,689,674,11,10,0.000539216,815006,0.919248816
11938,586,588,11,10,0.000539216,815017,0.919261223
15339,31,294,11,10,0.000539216,815028,0.91927363
12435,133,10,11,10,0.000539216,815039,0.919286037
12754,479,164,11,10,0.000539216,815050,0.919298443
12750,2,397,11,10,0.000539216,815061,0.91931085
13360,502,145,11,10,0.000539216,815072,0.919323257
11889,250,15,11,10,0.000539216,815083,0.919335664
15325,25,250,11,10,0.000539216,815094,0.919348071
11323,609,535,11,10,0.000539216,815105,0.919360478
16066,475,167,11,10,0.000539216,815116,0.919372885
13447,33,414,11,10,0.000539216,815127,0.919385292
16062,34,587,11,10,0.000539216,815138,0.919397699
15799,354,508,11,10,0.000539216,815149,0.919410106
12732,95,609,11,10,0.000539216,815160,0.919422513
16264,140,307,11,10,0.000539216,815171,0.91943492
16448,84,587,11,10,0.000539216,815182,0.919447327
21752,155,663,11,10,0.000539216,815193,0.919459734
18120,48,682,11,10,0.000539216,815204,0.919472141
17665,265,31,10,10,0.000490196,815214,0.91948342
15092,708,11,10,10,0.000490196,815224,0.919494699
15859,502,164,10,10,0.000490196,815234,0.919505978
16800,558,294,10,10,0.000490196,815244,0.919517257
14401,398,31,10,10,0.000490196,815254,0.919528536
10895,475,353,10,10,0.000490196,815264,0.919539815
14428,11,683,10,10,0.000490196,815274,0.919551094
10887,640,618,10,10,0.000490196,815284,0.919562373
17424,14,56,10,10,0.000490196,815294,0.919573652
15883,347,294,10,10,0.000490196,815304,0.919584931
16223,528,32,10,10,0.000490196,815314,0.91959621
14459,31,723,10,10,0.000490196,815324,0.919607489
15967,114,145,10,10,0.000490196,815334,0.919618768
15961,517,280,10,10,0.000490196,815344,0.919630047
17295,274,508,10,10,0.000490196,815354,0.919641326
16840,328,714,10,10,0.000490196,815364,0.919652605
11131,13,9,10,10,0.000490196,815374,0.919663885
14924,482,16,10,10,0.000490196,815384,0.919675164
16413,719,6,10,10,0.000490196,815394,0.919686443
15298,48,126,10,10,0.000490196,815404,0.919697722
15283,498,552,10,10,0.000490196,815414,0.919709001
11321,20,543,10,10,0.000490196,815424,0.91972028
14853,593,250,10,10,0.000490196,815434,0.919731559
22671,652,5,10,10,0.000490196,815444,0.919742838
15432,6,19,10,10,0.000490196,815454,0.919754117
14863,682,15,10,10,0.000490196,815464,0.919765396
16575,117,514,10,10,0.000490196,815474,0.919776675
14870,528,529,10,10,0.000490196,815484,0.919787954
16379,31,560,10,10,0.000490196,815494,0.919799233
17140,25,663,10,10,0.000490196,815504,0.919810512
18071,124,5,10,10,0.000490196,815514,0.919821791
17011,497,167,10,10,0.000490196,815524,0.91983307
15050,517,121,10,10,0.000490196,815534,0.919844349
16477,367,269,10,10,0.000490196,815544,0.919855628
15268,605,48,10,10,0.000490196,815554,0.919866907
15067,13,463,10,10,0.000490196,815564,0.919878186
15110,448,14,10,10,0.000490196,815574,0.919889465
15098,204,596,10,10,0.000490196,815584,0.919900744
16461,160,11,10,10,0.000490196,815594,0.919912023
14995,522,482,10,10,0.000490196,815604,0.919923303
16998,243,689,10,10,0.000490196,815614,0.919934582
22655,85,689,10,10,0.000490196,815624,0.919945861
16620,646,596,10,10,0.000490196,815634,0.91995714
15673,593,31,10,10,0.000490196,815644,0.919968419
15653,593,141,10,10,0.000490196,815654,0.919979698
16319,6,605,10,10,0.000490196,815664,0.919990977
15618,582,160,10,10,0.000490196,815674,0.920002256
14713,6,652,10,10,0.000490196,815684,0.920013535
16622,528,398,10,10,0.000490196,815694,0.920024814
14649,398,6,10,10,0.000490196,815704,0.920036093
15768,605,586,10,10,0.000490196,815714,0.920047372
16274,543,250,10,10,0.000490196,815724,0.920058651
15739,463,265,10,10,0.000490196,815734,0.92006993
17736,195,145,10,10,0.000490196,815744,0.920081209
17746,313,175,10,10,0.000490196,815754,0.920092488
14627,167,196,10,10,0.000490196,815764,0.920103767
11102,614,535,10,10,0.000490196,815774,0.920115046
11413,123,25,10,10,0.000490196,815784,0.920126325
17946,84,494,10,10,0.000490196,815794,0.920137604
14797,414,97,10,10,0.000490196,815804,0.920148883
14798,479,29,10,10,0.000490196,815814,0.920160162
15466,719,473,10,10,0.000490196,815824,0.920171441
15597,668,544,10,10,0.000490196,815834,0.920182721
18547,492,596,10,10,0.000490196,815844,0.920194
14753,105,290,10,10,0.000490196,815854,0.920205279
11026,609,56,10,10,0.000490196,815864,0.920216558
15565,13,48,10,10,0.000490196,815874,0.920227837
14443,313,171,10,10,0.000490196,815884,0.920239116
12660,708,522,10,10,0.000490196,815894,0.920250395
13083,593,264,10,10,0.000490196,815904,0.920261674
11851,708,479,10,10,0.000490196,815914,0.920272953
14037,164,77,10,10,0.000490196,815924,0.920284232
12165,16,56,10,10,0.000490196,815934,0.920295511
19246,140,682,10,10,0.000490196,815944,0.92030679
10347,558,614,10,10,0.000490196,815954,0.920318069
14145,347,397,10,10,0.000490196,815964,0.920329348
10306,4,95,10,10,0.000490196,815974,0.920340627
19069,552,517,10,10,0.000490196,815984,0.920351906
19067,207,367,10,10,0.000490196,815994,0.920363185
12869,618,588,10,10,0.000490196,816004,0.920374464
10639,543,532,10,10,0.000490196,816014,0.920385743
12755,50,394,10,10,0.000490196,816024,0.920397022
12808,501,479,10,10,0.000490196,816034,0.920408301
9360,689,84,10,10,0.000490196,816044,0.92041958
13530,20,164,10,10,0.000490196,816054,0.920430859
13128,497,25,10,10,0.000490196,816064,0.920442139
13568,97,64,10,10,0.000490196,816074,0.920453418
19411,48,652,10,10,0.000490196,816084,0.920464697
9254,379,479,10,10,0.000490196,816094,0.920475976
12787,689,532,10,10,0.000490196,816104,0.920487255
12819,2,394,10,10,0.000490196,816114,0.920498534
13009,95,532,10,10,0.000490196,816124,0.920509813
11531,22,25,10,10,0.000490196,816134,0.920521092
8352,97,379,10,10,0.000490196,816144,0.920532371
13495,34,167,10,10,0.000490196,816154,0.92054365
13996,31,544,10,10,0.000490196,816164,0.920554929
14002,501,682,10,10,0.000490196,816174,0.920566208
13098,265,614,10,10,0.000490196,816184,0.920577487
12775,156,123,10,10,0.000490196,816194,0.920588766
9129,638,443,10,10,0.000490196,816204,0.920600045
12291,507,145,10,10,0.000490196,816214,0.920611324
14296,310,121,10,10,0.000490196,816224,0.920622603
13773,56,511,10,10,0.000490196,816234,0.920633882
13220,25,473,10,10,0.000490196,816244,0.920645161
18920,121,353,10,10,0.000490196,816254,0.92065644
9431,498,95,10,10,0.000490196,816264,0.920667719
12209,311,507,10,10,0.000490196,816274,0.920678998
10734,689,638,10,10,0.000490196,816284,0.920690277
12935,30,689,10,10,0.000490196,816294,0.920701557
14261,501,34,10,10,0.000490196,816304,0.920712836
19335,1,90,10,10,0.000490196,816314,0.920724115
12922,532,427,10,10,0.000490196,816324,0.920735394
14271,307,2,10,10,0.000490196,816334,0.920746673
12934,655,14,10,10,0.000490196,816344,0.920757952
18927,202,15,10,10,0.000490196,816354,0.920769231
20438,498,171,10,10,0.000490196,816364,0.92078051
10194,543,471,10,10,0.000490196,816374,0.920791789
21504,479,576,10,10,0.000490196,816384,0.920803068
13695,80,156,10,10,0.000490196,816394,0.920814347
12916,497,242,10,10,0.000490196,816404,0.920825626
12146,4,414,10,10,0.000490196,816414,0.920836905
10478,532,552,10,10,0.000490196,816424,0.920848184
10124,10,29,10,10,0.000490196,816434,0.920859463
13672,498,689,10,10,0.000490196,816444,0.920870742
19586,156,560,10,10,0.000490196,816454,0.920882021
13174,393,54,10,10,0.000490196,816464,0.9208933
13678,56,30,10,10,0.000490196,816474,0.920904579
12897,1,84,10,10,0.000490196,816484,0.920915858
9319,605,230,10,10,0.000490196,816494,0.920927137
7490,196,723,17,9,0.000833333,816511,0.920946312
12465,511,131,16,9,0.000784314,816527,0.920964358
11799,517,307,16,9,0.000784314,816543,0.920982405
10481,265,274,16,9,0.000784314,816559,0.921000451
13571,721,23,15,9,0.000735294,816574,0.92101737
10520,155,158,15,9,0.000735294,816589,0.921034288
10487,331,29,15,9,0.000735294,816604,0.921051207
8617,609,48,15,9,0.000735294,816619,0.921068125
11253,379,25,15,9,0.000735294,816634,0.921085044
10851,502,335,15,9,0.000735294,816649,0.921101963
12443,517,236,14,9,0.000686275,816663,0.921117753
16136,155,10,14,9,0.000686275,816677,0.921133544
15708,90,123,14,9,0.000686275,816691,0.921149335
12565,475,243,14,9,0.000686275,816705,0.921165125
12196,314,569,14,9,0.000686275,816719,0.921180916
8580,242,397,14,9,0.000686275,816733,0.921196707
17023,684,32,14,9,0.000686275,816747,0.921212497
10128,105,174,14,9,0.000686275,816761,0.921228288
17061,204,624,14,9,0.000686275,816775,0.921244079
16842,5,34,14,9,0.000686275,816789,0.921259869
12367,683,84,14,9,0.000686275,816803,0.92127566
12397,13,64,14,9,0.000686275,816817,0.92129145
9948,673,107,14,9,0.000686275,816831,0.921307241
13714,6,414,14,9,0.000686275,816845,0.921323032
16306,124,95,14,9,0.000686275,816859,0.921338822
14683,479,171,14,9,0.000686275,816873,0.921354613
12909,708,640,14,9,0.000686275,816887,0.921370404
14759,34,398,14,9,0.000686275,816901,0.921386194
14855,522,294,14,9,0.000686275,816915,0.921401985
15204,503,353,14,9,0.000686275,816929,0.921417776
12714,673,514,14,9,0.000686275,816943,0.921433566
15406,558,207,14,9,0.000686275,816957,0.921449357
14019,614,196,14,9,0.000686275,816971,0.921465148
14892,502,48,14,9,0.000686275,816985,0.921480938
13452,295,56,14,9,0.000686275,816999,0.921496729
13471,54,224,14,9,0.000686275,817013,0.92151252
12087,265,501,14,9,0.000686275,817027,0.92152831
11051,354,392,14,9,0.000686275,817041,0.921544101
10701,196,532,14,9,0.000686275,817055,0.921559892
11530,9,482,14,9,0.000686275,817069,0.921575682
10287,295,586,14,9,0.000686275,817083,0.921591473
11785,605,535,14,9,0.000686275,817097,0.921607264
10848,250,614,14,9,0.000686275,817111,0.921623054
10581,708,30,13,9,0.000637255,817124,0.921637717
11738,77,294,13,9,0.000637255,817137,0.92165238
15330,364,335,13,9,0.000637255,817150,0.921667043
15320,174,640,13,9,0.000637255,817163,0.921681705
9045,582,446,13,9,0.000637255,817176,0.921696368
10583,274,663,13,9,0.000637255,817189,0.921711031
13244,385,50,13,9,0.000637255,817202,0.921725694
13277,353,632,13,9,0.000637255,817215,0.921740356
13279,689,11,13,9,0.000637255,817228,0.921755019
13298,640,171,13,9,0.000637255,817241,0.921769682
13302,511,170,13,9,0.000637255,817254,0.921784345
15670,471,54,13,9,0.000637255,817267,0.921799007
12838,156,475,13,9,0.000637255,817280,0.92181367
12815,562,3,13,9,0.000637255,817293,0.921828333
12695,689,640,13,9,0.000637255,817306,0.921842996
16010,596,23,13,9,0.000637255,817319,0.921857658
15676,140,15,13,9,0.000637255,817332,0.921872321
13052,443,392,13,9,0.000637255,817345,0.921886984
13082,479,207,13,9,0.000637255,817358,0.921901647
11034,532,689,13,9,0.000637255,817371,0.921916309
13106,544,463,13,9,0.000637255,817384,0.921930972
15706,230,446,13,9,0.000637255,817397,0.921945635
6750,394,3,13,9,0.000637255,817410,0.921960298
14112,394,517,13,9,0.000637255,817423,0.921974961
14752,114,463,13,9,0.000637255,817436,0.921989623
13949,68,383,13,9,0.000637255,817449,0.922004286
14256,588,156,13,9,0.000637255,817462,0.922018949
14387,204,167,13,9,0.000637255,817475,0.922033612
10876,502,354,13,9,0.000637255,817488,0.922048274
14379,674,508,13,9,0.000637255,817501,0.922062937
14496,439,674,13,9,0.000637255,817514,0.9220776
14438,105,571,13,9,0.000637255,817527,0.922092263
15194,19,314,13,9,0.000637255,817540,0.922106925
15145,5,632,13,9,0.000637255,817553,0.922121588
13566,68,503,13,9,0.000637255,817566,0.922136251
7392,638,34,13,9,0.000637255,817579,0.922150914
11320,22,582,13,9,0.000637255,817592,0.922165576
13432,133,473,13,9,0.000637255,817605,0.922180239
15246,558,683,13,9,0.000637255,817618,0.922194902
13639,682,385,13,9,0.000637255,817631,0.922209565
14910,439,663,13,9,0.000637255,817644,0.922224227
14871,269,26,13,9,0.000637255,817657,0.92223889
8513,31,353,13,9,0.000637255,817670,0.922253553
8611,689,663,13,9,0.000637255,817683,0.922268216
7538,640,498,13,9,0.000637255,817696,0.922282878
5577,9,265,13,9,0.000637255,817709,0.922297541
12166,80,560,13,9,0.000637255,817722,0.922312204
16464,404,347,13,9,0.000637255,817735,0.922326867
16828,103,347,13,9,0.000637255,817748,0.922341529
16190,22,397,13,9,0.000637255,817761,0.922356192
12063,394,674,13,9,0.000637255,817774,0.922370855
10242,302,508,13,9,0.000637255,817787,0.922385518
12048,4,398,13,9,0.000637255,817800,0.92240018
16276,503,25,13,9,0.000637255,817813,0.922414843
12413,682,131,13,9,0.000637255,817826,0.922429506
9978,26,471,13,9,0.000637255,817839,0.922444169
12390,334,243,13,9,0.000637255,817852,0.922458831
9759,307,3,13,9,0.000637255,817865,0.922473494
12134,674,501,13,9,0.000637255,817878,0.922488157
9915,640,141,13,9,0.000637255,817891,0.92250282
12352,48,242,13,9,0.000637255,817904,0.922517483
13142,367,708,12,9,0.000588235,817916,0.922531017
16960,230,618,12,9,0.000588235,817928,0.922544552
15581,498,328,12,9,0.000588235,817940,0.922558087
14984,14,471,12,9,0.000588235,817952,0.922571622
11556,392,354,12,9,0.000588235,817964,0.922585157
13165,354,502,12,9,0.000588235,817976,0.922598692
13925,463,26,12,9,0.000588235,817988,0.922612226
14978,689,167,12,9,0.000588235,818000,0.922625761
18137,307,514,12,9,0.000588235,818012,0.922639296
14006,596,714,12,9,0.000588235,818024,0.922652831
14671,392,230,12,9,0.000588235,818036,0.922666366
11789,6,609,12,9,0.000588235,818048,0.922679901
13488,543,723,12,9,0.000588235,818060,0.922693436
18157,562,126,12,9,0.000588235,818072,0.92270697
13481,171,475,12,9,0.000588235,818084,0.922720505
9322,393,158,12,9,0.000588235,818096,0.92273404
12514,586,674,12,9,0.000588235,818108,0.922747575
14712,668,9,12,9,0.000588235,818120,0.92276111
14989,392,107,12,9,0.000588235,818132,0.922774645
16330,163,367,12,9,0.000588235,818144,0.92278818
13812,97,5,12,9,0.000588235,818156,0.922801714
10613,123,364,12,9,0.000588235,818168,0.922815249
11724,498,130,12,9,0.000588235,818180,0.922828784
16435,12,145,12,9,0.000588235,818192,0.922842319
10059,582,171,12,9,0.000588235,818204,0.922855854
13290,26,723,12,9,0.000588235,818216,0.922869389
13295,114,26,12,9,0.000588235,818228,0.922882924
14873,502,23,12,9,0.000588235,818240,0.922896458
18104,588,593,12,9,0.000588235,818252,0.922909993
14925,30,393,12,9,0.000588235,818264,0.922923528
9000,668,313,12,9,0.000588235,818276,0.922937063
12421,107,22,12,9,0.000588235,818288,0.922950598
18425,514,347,12,9,0.000588235,818300,0.922964133
13760,105,332,12,9,0.000588235,818312,0.922977667
13755,56,723,12,9,0.000588235,818324,0.922991202
14909,511,689,12,9,0.000588235,818336,0.923004737
9023,56,246,12,9,0.000588235,818348,0.923018272
11745,261,230,12,9,0.000588235,818360,0.923031807
12263,265,11,12,9,0.000588235,818372,0.923045342
11389,721,243,12,9,0.000588235,818384,0.923058877
13183,655,48,12,9,0.000588235,818396,0.923072411
13909,719,20,12,9,0.000588235,818408,0.923085946
5046,242,80,12,9,0.000588235,818420,0.923099481
11573,614,479,12,9,0.000588235,818432,0.923113016
10754,334,10,12,9,0.000588235,818444,0.923126551
15421,328,170,12,9,0.000588235,818456,0.923140086
10304,383,236,12,9,0.000588235,818468,0.923153621
14864,721,379,12,9,0.000588235,818480,0.923167155
13858,156,354,12,9,0.000588235,818492,0.92318069
11184,498,307,12,9,0.000588235,818504,0.923194225
16363,404,646,12,9,0.000588235,818516,0.92320776
19111,544,689,12,9,0.000588235,818528,0.923221295
9332,1,522,12,9,0.000588235,818540,0.92323483
11880,307,689,12,9,0.000588235,818552,0.923248365
14452,114,31,12,9,0.000588235,818564,0.923261899
11876,12,131,12,9,0.000588235,818576,0.923275434
11650,33,117,12,9,0.000588235,818588,0.923288969
14429,12,56,12,9,0.000588235,818600,0.923302504
16012,250,646,12,9,0.000588235,818612,0.923316039
11937,673,295,12,9,0.000588235,818624,0.923329574
13577,117,313,12,9,0.000588235,818636,0.923343109
12149,295,2,12,9,0.000588235,818648,0.923356643
14214,204,614,12,9,0.000588235,818660,0.923370178
11860,646,331,12,9,0.000588235,818672,0.923383713
15689,314,494,12,9,0.000588235,818684,0.923397248
12597,385,586,12,9,0.000588235,818696,0.923410783
9733,328,242,12,9,0.000588235,818708,0.923424318
11436,501,640,12,9,0.000588235,818720,0.923437852
9489,501,588,12,9,0.000588235,818732,0.923451387
14480,236,661,12,9,0.000588235,818744,0.923464922
15959,43,141,12,9,0.000588235,818756,0.923478457
12798,310,126,12,9,0.000588235,818768,0.923491992
9699,668,123,12,9,0.000588235,818780,0.923505527
18765,158,1,12,9,0.000588235,818792,0.923519062
12104,682,586,12,9,0.000588235,818804,0.923532596
10436,164,32,12,9,0.000588235,818816,0.923546131
17045,528,514,12,9,0.000588235,818828,0.923559666
10879,302,501,12,9,0.000588235,818840,0.923573201
12681,295,156,12,9,0.000588235,818852,0.923586736
16031,1,618,12,9,0.000588235,818864,0.923600271
15079,544,130,12,9,0.000588235,818876,0.923613806
12341,638,535,12,9,0.000588235,818888,0.92362734
11450,532,117,12,9,0.000588235,818900,0.923640875
14269,114,638,12,9,0.000588235,818912,0.92365441
8060,171,674,12,9,0.000588235,818924,0.923667945
16053,1,11,12,9,0.000588235,818936,0.92368148
13513,171,522,12,9,0.000588235,818948,0.923695015
14078,529,33,12,9,0.000588235,818960,0.92370855
9801,379,544,12,9,0.000588235,818972,0.923722084
8873,638,463,12,9,0.000588235,818984,0.923735619
12938,596,246,12,9,0.000588235,818996,0.923749154
9428,544,77,12,9,0.000588235,819008,0.923762689
15793,353,2,12,9,0.000588235,819020,0.923776224
15011,663,207,12,9,0.000588235,819032,0.923789759
14625,544,280,12,9,0.000588235,819044,0.923803293
17769,1,614,12,9,0.000588235,819056,0.923816828
17228,596,493,12,9,0.000588235,819068,0.923830363
18164,56,409,12,9,0.000588235,819080,0.923843898
15697,448,5,12,9,0.000588235,819092,0.923857433
16919,11,552,12,9,0.000588235,819104,0.923870968
15746,354,383,12,9,0.000588235,819116,0.923884503
12987,409,393,12,9,0.000588235,819128,0.923898037
12542,475,114,12,9,0.000588235,819140,0.923911572
14056,394,663,12,9,0.000588235,819152,0.923925107
13003,3,683,12,9,0.000588235,819164,0.923938642
15033,130,193,12,9,0.000588235,819176,0.923952177
14107,20,532,12,9,0.000588235,819188,0.923965712
11842,471,236,12,9,0.000588235,819200,0.923979247
15862,605,674,12,9,0.000588235,819212,0.923992781
13543,353,155,12,9,0.000588235,819224,0.924006316
16236,250,652,12,9,0.000588235,819236,0.924019851
16696,588,646,12,9,0.000588235,819248,0.924033386
16242,84,126,12,9,0.000588235,819260,0.924046921
10161,274,114,12,9,0.000588235,819272,0.924060456
17634,43,114,12,9,0.000588235,819284,0.924073991
14542,682,236,12,9,0.000588235,819296,0.924087525
11512,655,463,12,9,0.000588235,819308,0.92410106
10010,224,64,11,9,0.000539216,819319,0.924113467
15030,34,552,11,9,0.000539216,819330,0.924125874
16489,588,673,11,9,0.000539216,819341,0.924138281
16507,264,354,11,9,0.000539216,819352,0.924150688
10727,517,334,11,9,0.000539216,819363,0.924163095
18417,708,544,11,9,0.000539216,819374,0.924175502
13745,562,30,11,9,0.000539216,819385,0.924187909
11351,20,522,11,9,0.000539216,819396,0.924200316
14953,156,311,11,9,0.000539216,819407,0.924212723
11597,14,311,11,9,0.000539216,819418,0.92422513
18421,473,571,11,9,0.000539216,819429,0.924237537
18422,5,294,11,9,0.000539216,819440,0.924249944
11623,14,354,11,9,0.000539216,819451,0.924262351
7603,4,77,11,9,0.000539216,819462,0.924274758
10903,347,84,11,9,0.000539216,819473,0.924287164
16678,720,31,11,9,0.000539216,819484,0.924299571
14140,107,618,11,9,0.000539216,819495,0.924311978
14504,1,171,11,9,0.000539216,819506,0.924324385
10826,250,638,11,9,0.000539216,819517,0.924336792
14501,10,155,11,9,0.000539216,819528,0.924349199
11497,582,448,11,9,0.000539216,819539,0.924361606
14123,164,514,11,9,0.000539216,819550,0.924374013
14547,48,502,11,9,0.000539216,819561,0.92438642
