start_ver,end_ver,distance,lambda,original_num,original_days,num,days,P_w,l_w,e_w,matching_probability,aver_final_distance,aver_shared_distance,P_w_err,l_w_err,e_w_err,P_w_err_ratio,e_w_err_ratio,l_w_err_ratio
9,3,1657.7147108703732,0.0048529411764705885,99,37,99,37,0.9555353168391147,2026.916962565971,1356.1665135593214,0.9436936936936936,2043.0793468468476,1402.2369234234234,0.011841623145421143,16.162384280876495,46.070409864101975,0.0125481639058878,0.03285493991388103,0.007910796174324037
380,10,2392.085419265862,0.018627450980392157,380,39,381,39,0.994767927088936,2556.881203526549,2225.329401550359,0.9976689976689976,2547.2644262931176,2223.069114536011,0.0029010705800616154,9.616777233431549,2.2602870143477958,0.002907848782351479,0.0010167416746372966,0.0037753352711113203
313,302,1655.1368366130905,0.014166666666666666,289,39,289,39,0.9999326301867312,1734.3501985595394,1503.7041124717264,1.0,1719.8622491500869,1503.9208432493433,6.736981326882496e-05,14.48794940945254,0.21673077761693094,6.736981326882496e-05,0.00014411049530284217,0.00842390105173372
25,443,3217.592391126992,0.003872549019607843,79,34,79,34,0.896897730501324,3361.5316131800428,1736.493678405473,0.9583333333333334,3299.4172696078426,2130.9750980392155,0.06143560283200933,62.11434357220014,394.48141963374246,0.06410671599861843,0.18511779888780427,0.018825852717799116
414,84,2639.9818885129034,0.0026470588235294116,54,29,54,29,0.9067736598739232,2998.758582374195,1614.879304599921,0.981609195402299,3062.490218390804,1923.962908045977,0.07483553552837574,63.73163601660872,309.08360344605603,0.07623760645162399,0.1606494606280995,0.020810396596171572
68,32,2832.782385253528,0.021470588235294116,438,39,438,39,0.9422159485308184,3119.953006973576,2305.139534673484,0.9730538943208626,3066.2584977267443,2367.7385881458545,0.030837945790044285,53.694509246831785,62.59905347237054,0.03169191960489244,0.026438329715017677,0.01751140984579079
596,529,2807.7328266736854,0.006813725490196079,139,38,139,38,0.543650988892428,2896.903541320476,1148.0370733740813,0.6910505430242273,2842.27469924812,1545.2979567669174,0.14739955413179928,54.62884207235584,397.26088339283615,0.21329779076178462,0.25707720744288565,0.019220113413670765
48,95,2731.1209628861657,0.007892156862745098,161,38,161,38,0.9991453901319068,3052.734347776065,2166.45288649122,1.0,2990.056986866204,2197.831319115095,0.0008546098680931591,62.67736090986091,31.378432623875142,0.0008546098680931591,0.014276997670826224,0.020961928546904155
224,310,2697.710749205602,0.012352941176470587,252,39,252,39,0.9802623006377256,2971.227496068328,2121.1226495367105,0.991096866096866,3009.3321712454213,2129.1462295482293,0.01083456545914041,38.10467517709321,8.023580011518789,0.010931893571421587,0.0037684494846656276,0.012662169879812064
348,196,533.4587804106275,0.004362745098039216,89,36,90,36,0.961256829974166,662.5997943997372,529.7559075118961,0.959722222222222,578.2971574074072,517.1761388888888,0.0015346077519439172,84.30263699233001,12.57976862300734,0.001599012418812765,0.024323954020836997,0.1457773670724431
498,655,2323.169921093071,0.005784313725490196,118,36,118,36,0.484461419828935,2519.2766951364465,865.6292408000116,0.7004298941798941,2594.169959325397,1308.161789351852,0.21596847435095912,74.89326418895052,442.53254855184025,0.3083370315080971,0.33828579320536456,0.02886983712062806
80,379,858.8608221544895,0.010294117647058823,210,39,210,39,0.99515041563344,998.3146516624092,911.5087647079528,0.9888888888888888,1037.2253431013432,927.8524299567956,0.00626152674455116,38.91069143893401,16.343665248842854,0.006331880977636005,0.017614509291745756,0.0375142120251223
80,380,1274.855099638268,0.03862745098039216,788,39,788,39,0.9830523479918056,1355.9253779828985,1115.749397517058,0.9902950449773196,1338.8607586859782,1152.4745661874574,0.007242696985513941,17.064619296920227,36.7251686703994,0.007313675880989406,0.0318663593521992,0.012745626597995342
473,347,2009.2545614352866,0.012058823529411764,246,38,246,38,0.9387635033778692,2229.496322054931,1596.2528966893155,0.9713064713064712,2173.8691419370107,1663.2075753413253,0.03254296792860201,55.62718011792049,66.95467865200976,0.03350432524641741,0.04025635744129487,0.02558901961704755
27,9,4294.321814550632,0.0467156862745098,953,39,953,39,0.9999870011217568,4351.997580772631,4007.784651599101,1.0,4371.378255452915,3972.5782187954414,1.2998878243242196e-05,19.380674680283846,35.20643280365948,1.2998878243242196e-05,0.008862363650157332,0.004433538702835458
535,439,3423.4116413512397,0.0013725490196078432,28,22,28,22,0.9465041758747208,3892.5821863887145,1860.1110103220135,0.9545454545454546,3822.821515151515,1994.7205303030305,0.008041278670733787,69.7606712371994,134.609519981017,0.00842419670267349,0.06748289694525159,0.018248477194320302
353,586,1654.304347708453,0.004166666666666667,85,36,85,36,0.9122701082872008,1857.083792148644,1313.7506767019136,0.9722222222222222,1766.2271250000006,1424.772986111111,0.05995211393502142,90.85666714864351,111.02230940919753,0.061665031476022036,0.07792280629367537,0.05144110055984079
663,224,1734.811635133995,0.011519607843137256,235,39,235,39,0.9479198422977964,1896.1563163687485,1561.467690976929,0.9782051282051282,1897.4567286324786,1639.5681578144079,0.030285285907331816,1.3004122637300952,78.10046683747896,0.030960056366603955,0.04763477899057832,0.0006853448851333327
313,522,3015.1521685440307,0.012058823529411764,246,39,246,39,0.9946977026990051,3313.0818475798897,2435.43019269034,1.0,3304.8526915328266,2508.100355992299,0.0053022973009948515,8.229156047063043,72.67016330195884,0.0053022973009948515,0.02897418483607997,0.002490022041873906
48,97,2559.241227359916,0.006176470588235294,126,38,126,38,0.9715858859200888,2848.9568847366663,1862.035893704204,0.981578947368421,2689.771611528822,2154.7417042606517,0.00999306144833223,159.18527320784415,292.70581055644766,0.010180598794547581,0.1358426441450822,0.05918170618113032
394,609,597.3527272398976,0.002058823529411765,42,23,42,23,0.8948892095230029,755.7355047422667,580.9664095895688,0.9565217391304348,754.4923188405796,609.8503623188407,0.06163252960743193,1.2431859016870703,28.88395272927187,0.06443400822595156,0.047362360529632386,0.0016477118065263553
311,95,3504.5763864672367,0.005637254901960784,115,39,115,39,0.9859374650957108,3852.2932962415334,2584.656774232631,0.9871794871794872,3828.833084859585,2680.18821001221,0.0012420220837764395,23.460211381948284,95.53143577957917,0.001258152240708601,0.03564355496480001,0.006127248397094501
588,10,2583.137590534998,0.010245098039215686,209,39,209,39,0.9979811024594484,2739.343915255501,2277.3153580236344,0.9957264957264956,2746.845304765035,2335.8922849785545,0.0022546067329527464,7.501389509533965,58.576926954920054,0.0022642831566993247,0.025076895596432797,0.0027309108002991937
236,596,2111.987931833275,0.008137254901960784,166,37,166,37,0.7538559763180828,2335.2992936657674,1071.6606159850426,0.8343073593073593,2299.980932754183,1308.4336360418856,0.08045138298927657,35.31836091158448,236.77302005684305,0.09642895042429828,0.18095913582067488,0.015355936394347156
471,307,3669.751649090012,0.002352941176470588,48,22,48,22,0.9984024132529948,4082.409745540493,2212.2138878049577,1.0,3923.8778914141412,2792.1564393939393,0.0015975867470051641,158.53185412635185,579.9425515889816,0.0015975867470051641,0.20770417567106766,0.040401831686260235
314,471,1677.5948385221004,0.028431372549019607,580,39,580,39,0.9950856405208208,1875.5696712546066,1523.0173389369952,0.9964250493096646,1865.5802847540008,1554.78475524012,0.0013394087888437545,9.98938650060586,31.76741630312472,0.0013442142886428972,0.02043203484987771,0.00535457336370977
131,219,1814.439731457449,0.0055392156862745096,113,38,113,38,0.9880773272054926,1889.242034048964,1488.2254766901206,1.0,1923.7318483709275,1573.6342324561404,0.011922672794507427,34.48981432196365,85.4087557660198,0.011922672794507427,0.05427484608841608,0.01792859766353124
335,367,1948.065827987756,0.02411764705882353,492,39,492,39,0.9828182739727092,2058.1657481181383,1770.5924667199051,0.995310222107881,2024.4367280268054,1828.8415353220025,0.012491948135171849,33.72902009133281,58.249068602097395,0.012550808640060218,0.03185025464321682,0.016660940608505998
335,393,2983.449491864223,0.016127450980392158,329,39,329,39,0.953741297874388,3200.072661887852,2389.5324449156,0.9624937028783184,3141.128843980094,2510.268487111891,0.008752405003930375,58.943817907757875,120.73604219629078,0.00909346728997445,0.048096864066998576,0.01876517036883808
380,397,2065.224392679415,0.011911764705882353,243,39,243,39,0.8386719705263568,2270.220920801666,1499.2719729261814,0.8923974173974173,2243.057722777223,1641.035836228586,0.05372544687106051,27.163198024443318,141.76386330240462,0.06020349882650389,0.08638681750436668,0.01210989701629766
558,497,4113.84775945336,0.0025490196078431374,52,31,52,31,0.9997899778967736,4382.412692052626,2247.451897658447,1.0,4391.318360215055,2685.8220967741945,0.0002100221032264038,8.90566816242881,438.3701991157477,0.0002100221032264038,0.16321639457887105,0.0020280169716487316
171,15,2549.882080408213,0.0026470588235294116,54,27,54,27,0.6533486024527613,2552.7044010555687,1250.6152564213498,0.8364197530864197,2549.880000000001,1750.8700493827162,0.18307115063365842,2.824401055567705,500.2547929613663,0.21887473359891266,0.28571783105075976,0.0011076603822798344
11,353,2416.1671954485378,0.003235294117647059,66,34,66,34,0.9519809358270304,2541.404990875874,1868.896171450828,0.9166666666666666,2531.3919117647056,1920.0745294117646,0.03531426916036373,10.013079111168281,51.17835796093664,0.038524657265851345,0.026654360118310447,0.003955562575922065
310,314,1921.6791282820216,0.014166666666666666,289,39,289,39,0.9913324274235614,2184.795562425178,1489.2536627159925,1.0,2157.5186886361494,1522.0582287690936,0.008667572576438576,27.27687378902874,32.8045660531011,0.008667572576438576,0.021552766795019752,0.012642705684404293
562,498,2480.7728394765745,0.0016666666666666668,34,23,34,23,0.9965885887721286,2653.974096972272,1369.0564115037655,0.9855072463768116,2662.9021739130426,1593.356376811594,0.011081342395316995,8.928076940770552,224.29996530782842,0.011244303312895186,0.14077200089829667,0.00335276189573688
224,105,3025.673611684282,0.014264705882352941,291,39,291,39,0.9514119035380841,3298.5734272031627,2000.50740515666,0.9767726575418882,3303.738995929996,2188.4776044710275,0.02536075400380411,5.165568726833044,187.9701993143674,0.025963824650483247,0.08589084893094041,0.001563552306400932
314,16,4032.900532885424,0.024901960784313726,508,39,508,39,0.9987650047240236,4461.500789723839,3088.894073423903,1.0,4482.09561693303,3036.4699675339116,0.0012349952759763694,20.594827209190953,52.42410588999155,0.0012349952759763694,0.017264819494515905,0.004594910276207674
674,27,2798.3555727724665,0.01318627450980392,269,39,269,39,0.6729500112513207,2988.33108152067,1451.5118704682425,0.7734361792054099,2954.958520741367,1686.2659937384556,0.10048616795408916,33.37256077930306,234.75412327021309,0.1299217319486188,0.13921535756631293,0.01129374931832554
682,224,528.32564967825,0.0012254901960784314,25,20,25,20,0.95947935368038,528.717928715214,507.11369240453627,0.925,528.33,488.70525000000015,0.03447935368037991,0.3879287152140023,18.408442404536117,0.03727497695176206,0.037667781151391584,0.0007342545666799203
314,80,3091.574096324594,0.019068627450980393,389,39,389,39,0.999579419435607,3386.244607537049,2772.9604058342043,1.0,3433.1940441491674,2786.123065958691,0.0004205805643929805,46.94943661211846,13.162660124486592,0.0004205805643929805,0.0047243642196965864,0.013675147984172192
10,224,1143.8942716925305,0.014019607843137254,286,39,286,39,0.9571370974546818,1307.8003760963913,1128.7892399143752,0.9833222333222332,1339.5866447626447,1194.7714987419984,0.026185135867551446,31.786268666253363,65.98225882762313,0.02662925232462492,0.05522583933170261,0.023728415620241892
230,379,2115.9984356187992,0.010441176470588235,213,38,213,38,0.958522505053609,2405.535338542137,1876.2157649438636,0.9465665913034332,2335.201924792313,1894.5582621150784,0.011955913750175795,70.3334137498241,18.342497171214745,0.012630821603065837,0.00968167489910669,0.030118771744366123
708,20,1888.3713786952453,0.003823529411764706,78,32,78,32,0.28486206746657683,1987.260340112114,368.8727560799462,0.4239583333333333,1998.2957239583332,556.7924635416666,0.1390962658667565,11.035383846219247,187.9197074617204,0.3280894723147082,0.33750404282844204,0.005522397768214084
313,3,1898.698083270821,0.0075490196078431375,154,38,154,38,0.9876809370568426,2175.461078305083,1612.6966760001446,0.9967105263157896,2176.0742218045107,1615.004211466165,0.009029589258947035,0.6131434994276788,2.307535466020454,0.009059389883564022,0.001428810804106561,0.0002817658944184492
609,414,2265.62247520763,0.0010294117647058824,21,16,21,16,0.7064292235893,2622.63776957558,1039.6879549091454,0.8125,2614.6278125,1461.4924999999996,0.10607077641069995,8.009957075580132,421.80454509085416,0.13054864789009224,0.2886121858927461,0.0030635171236556764
68,473,1436.3470188659821,0.012941176470588235,264,39,264,39,0.961027644767014,1499.3365543170426,1352.190776447829,1.0,1522.8461713101708,1408.9085662948162,0.03897235523298603,23.509616993128247,56.717789846987216,0.03897235523298603,0.04025654411069777,0.015437946022415319
586,529,2986.731046243903,0.001911764705882353,39,24,39,24,0.40801776199339135,3158.05930156826,588.7667293139395,0.5625,3090.043958333333,814.0738541666666,0.15448223800660865,68.0153432349266,225.30712485272704,0.2746350897895265,0.2767649688041689,0.02201112480989164
84,586,1729.4085326333866,0.005196078431372549,106,34,106,34,0.922067433958894,2028.0671091279733,1370.0969509088065,0.96078431372549,1961.6138616946787,1508.1958396358546,0.03871687976659599,66.45324743329456,138.098888727048,0.040297160573395836,0.09156562105382231,0.0338768239412237
311,310,566.3946536141996,0.007990196078431372,163,38,163,38,0.983108708883698,577.9392856352698,556.7944168705422,0.9909774436090226,569.4417105263158,561.2797142857141,0.007868734725324678,8.497575108954038,4.485297415171885,0.007940377226617466,0.007991198151317273,0.014922642567050481
313,123,1734.4050560637313,0.009019607843137255,184,39,184,39,0.9999948020270292,1846.5810327602235,1526.2961026906405,1.0,1848.2164341676846,1521.1087001424505,5.197972970827358e-06,1.6354014074611314,5.1874025481899935,5.197972970827358e-06,0.003410277350793009,0.0008848538392082899
397,393,2051.9827946896553,0.0045588235294117645,93,35,93,35,0.8091946024315463,2391.280814048291,1250.0621812207426,0.9023809523809524,2355.623380952381,1530.6243571428574,0.09318634994940611,35.657433095910164,280.5621759221149,0.10326719519459253,0.18329917109500776,0.015137153665665275
479,32,3827.4597797698334,0.006519607843137255,133,38,133,38,0.899445250508175,4392.508278493317,2124.3894120844966,0.9396616541353384,4301.7418527568925,2335.0701779448623,0.04021640362716339,90.76642573642494,210.68076586036568,0.04279881322194623,0.09022459703793127,0.021099923901350497
393,11,2753.318488286648,0.0025,51,29,51,29,0.7394796686692006,3100.1072086340328,1677.9858097548733,0.913793103448276,3059.8697988505755,2290.0561781609194,0.17431343477907546,40.237409783457224,612.0703684060461,0.19075809843747876,0.26727308012923195,0.013150039847634106
160,27,3122.508037024162,0.0024509803921568627,50,26,50,26,0.7098427636363513,3501.183608697741,1227.213997617233,0.9230769230769232,3595.61,1743.4370512820515,0.2132341594405719,94.42639130225916,516.2230536648185,0.23100367272728617,0.2960950343949668,0.026261577674513967
10,528,2556.604577795839,0.003872549019607843,79,32,79,32,0.979212729993032,2903.2760746354907,2118.1928756624993,0.984375,2802.630981770833,2375.6047057291667,0.005162270006968006,100.64509286465773,257.41183006666733,0.005244210800729403,0.10835633952310156,0.035910932805383274
535,380,1908.784077485007,0.02196078431372549,448,39,448,39,0.92632471309139,2272.246682659797,1546.8849958657565,0.9522343884185988,2233.902937841457,1645.9206202813116,0.02590967532720878,38.34374481833993,99.03562441555505,0.027209346398671525,0.06017035280755425,0.017164463222108548
310,535,2250.69066057912,0.0014215686274509803,29,20,29,20,0.9967695274797708,2474.30828654469,1852.8904946582613,1.0,2430.7592500000005,2130.3792500000004,0.003230472520229233,43.54903654468944,277.4887553417391,0.003230472520229233,0.13025321915886057,0.01791581644487805
27,552,2528.408848884741,0.009509803921568628,194,39,194,39,0.9899849548881774,2726.9020930964293,2252.610651449881,1.0,2706.4390659340665,2268.14667989418,0.010015045111822607,20.463027162362778,15.536028444299063,0.010015045111822607,0.006849657732463711,0.007560867495570393
663,379,3590.0554929922077,0.006666666666666667,136,39,136,39,0.959913686976484,3960.1502128850493,2348.709672146555,0.9871794871794872,3926.4621498778997,2595.421094627595,0.027265800203003177,33.688063007149594,246.7114224810398,0.02761990150434088,0.09505641415634687,0.008579749841265421
558,130,1647.8545997210335,0.002156862745098039,44,24,44,24,0.9202883565775178,1726.9891842128593,1241.317851605101,0.9375,1669.8265277777773,1205.5084722222225,0.01721164342248216,57.162656435082,35.80937938287843,0.018359086317314303,0.02970479279740587,0.03423269153063142
68,196,1790.6599255297049,0.005196078431372549,106,36,106,36,0.9413281908546686,1939.5199911855696,967.6466361303636,0.9212962962962964,1922.3655026455026,1079.8288968253971,0.020031894558372176,17.15448854006695,112.1822606950335,0.021743161932705476,0.10388892261064654,0.008923635238178925
230,16,3309.5420071840526,0.012058823529411764,246,39,246,39,0.9911269968683653,3624.4220065623454,2848.7968745799053,1.0,3611.9100929348433,2954.6599397269397,0.008873003131634749,12.511913627502054,105.86306514703438,0.008873003131634749,0.03582918755679813,0.0034640711716430205
10,84,4089.730584980252,0.00392156862745098,80,34,80,34,0.9758765051147776,4602.12984134296,2632.975075511167,1.0,4455.125254201681,2918.4429880952384,0.024123494885222363,147.00458714127944,285.46791258407166,0.024123494885222363,0.0978151410695832,0.03299673494087236
77,105,2407.8931864844267,0.026470588235294117,540,39,540,39,0.8552250539089356,2709.42907403468,1299.3885480053764,0.8803898658387823,2706.100250653186,1350.8645528019294,0.025164811929846764,3.328823381494203,51.47600479655307,0.028583713768526003,0.03810597049850988,0.0012301182783936802
586,614,3262.3514489589534,0.0010294117647058824,21,17,21,17,0.8172675120166759,3610.861693696519,1316.1467070372114,0.9509803921568626,3583.612254901961,1934.5238235294119,0.13371288014018667,27.249438794558046,618.3771164922005,0.14060529664225818,0.3196533994417355,0.007603902670352801
354,439,1380.1867575149247,0.0017647058823529412,36,24,36,24,0.9963971198258784,1441.5043473245694,1094.6490095194922,0.9583333333333334,1398.768472222222,982.6522569444444,0.03806378649254505,42.735875102347336,111.99675257504782,0.039718733731351354,0.11397394325771107,0.030552500968550497
48,354,3401.238027100247,0.003235294117647059,66,31,66,31,0.976898240427773,3602.634600377362,1653.4475955468927,0.9370967741935484,3565.3984408602155,1984.222838709677,0.039801466234224536,37.23615951714646,330.77524316278436,0.04247316534461138,0.1667026690297974,0.010443758288109471
404,107,1130.2587136560064,0.0008823529411764706,18,16,18,16,0.66413854225271,1382.4546580537988,675.7919914223551,0.78125,1273.575625,823.43125,0.11711145774729004,108.87903305379882,147.6392585776449,0.14990266591653126,0.1792976141938321,0.08549082670595147
596,243,2466.516690102881,0.006421568627450981,131,37,131,37,0.8759590124968298,2723.547138694718,1720.5186005785276,0.951801801801802,2614.393824967825,2000.1817129987128,0.07584278930497212,109.15331372689297,279.66311242018514,0.07968338488264935,0.1398188527585869,0.04175090710682669
582,230,950.298194228188,0.008970588235294117,183,38,183,38,0.9969125498153388,1031.339986340215,950.7745708962784,1.0,1053.7977368421055,952.9355194235593,0.003087450184661167,22.45775050189036,2.1609485272808797,0.003087450184661167,0.002267675496646468,0.02131125330482209
314,582,755.1750644398102,0.023088235294117646,471,39,471,39,0.9996903646938686,811.8715075380023,763.4509057823817,0.9948199948199948,806.1772798321996,759.1376675022473,0.004870369873873792,5.694227705802746,4.313238280134442,0.004895729779491463,0.005681760324614209,0.007063245080521199
27,307,3776.618763437043,0.014215686274509804,290,39,290,39,0.9986022342438876,3958.152857389704,3345.982077441707,1.0,4011.583763934949,3247.1634917644783,0.0013977657561123902,53.43090654524485,98.81858567722884,0.0013977657561123902,0.03043227910385619,0.013319155149046335
27,105,5545.006974473786,0.07519607843137255,1534,39,1534,39,0.9969078550435164,5878.660179176372,3964.2456537770113,0.9974395180036846,5867.800127138108,4075.9219213541246,0.0005316629601681555,10.860052038264257,111.67626757711332,0.0005330277681720964,0.027399020327654275,0.0018507876551618352
473,632,3079.997143316079,0.003480392156862745,71,31,71,31,0.7412061600557298,3583.577092929233,1565.9640652021328,0.832258064516129,3592.257284946237,1984.63047311828,0.09105190446039924,8.680192017004174,418.66640791614714,0.10940345109582854,0.2109543381435298,0.002416361448657786
609,117,3078.3639437163592,0.0021078431372549018,43,24,43,24,0.8590909033599485,3412.1706797496736,1853.3920343691816,0.9652777777777776,3556.54125,2215.669861111111,0.10618687441782904,144.37057025032664,362.2778267419294,0.11000654615947758,0.1635071330348172,0.04059296943352664
348,471,3125.87773791013,0.007058823529411765,144,38,144,38,0.9996598447578892,3411.5586835198005,2406.7405415892435,1.0,3336.3216860902253,2466.486312656642,0.00034015524211084003,75.23699742957524,59.74577106739844,0.00034015524211084003,0.024223029643755258,0.022550882231546474
145,31,2635.4782172002965,0.003235294117647059,66,28,66,28,0.8270722118381281,2831.6559166641914,1667.5205928353007,0.9107142857142856,2819.421541666667,1870.771345238096,0.08364207387615752,12.234374997524355,203.25075240279534,0.09184227719734944,0.10864542741696062,0.004339320962374485
9,522,1843.213378676929,0.008823529411764706,180,39,180,39,0.9936249148522822,2097.8593223227945,1757.11353684319,0.9914529914529914,2056.049985137469,1748.7112052755676,0.0021719233992908427,41.8093371853256,8.402331567622468,0.002190646876870936,0.004804870891359332,0.020334786356145034
314,638,2769.124093690668,0.009215686274509804,188,38,188,38,0.9436978986942334,3136.0246710708925,2333.285385696285,0.9671052631578948,3163.1020713241437,2396.3470393692564,0.02340736446366143,27.0774002532512,63.06165367297126,0.02420353332296964,0.026315743353087017,0.008560394082355998
15,473,3046.8778433263005,0.005490196078431373,112,37,112,37,0.8635705964590579,3373.8942759738625,1848.711313738656,0.96010296010296,3360.3587065637066,2134.4199388674388,0.09653236364390216,13.535569410155858,285.70862512878284,0.10054376213312599,0.13385773807959503,0.004028013254572246
314,479,1193.111146367047,0.01088235294117647,222,39,222,39,0.99911886873951,1289.3716403297733,1056.0154369982538,1.0,1258.9539702889701,1068.7310055962557,0.0008811312604900534,30.41767004080316,12.715568598001937,0.0008811312604900534,0.011897819499405085,0.024161066058532174
4,311,3826.945519985834,0.0010784313725490195,22,16,22,16,0.9941564281878572,3958.0930379339948,1502.0098410967355,1.0,4017.6485416666665,2236.8382291666667,0.005843571812142789,59.555503732671696,734.8283880699312,0.005843571812142789,0.3285120839264676,0.01482347276398794
471,354,4875.334239019143,0.001519607843137255,31,22,31,22,0.9931243601801166,5320.708057809211,2324.4414852025493,1.0,5261.475568181818,3183.7365909090913,0.006875639819883372,59.23248962739308,859.295105706542,0.006875639819883372,0.26990144478666717,0.011257771486309829
