start_ver,end_ver,distance,lambda,original_num,original_days,num,days,P_w,l_w,e_w,matching_probability,aver_final_distance,aver_shared_distance,P_w_err,l_w_err,e_w_err,P_w_err_ratio,e_w_err_ratio,l_w_err_ratio
498,655,2323.169921,0.005784314,118,36,25,21,0.211805283,2415.97521,354.1826884,0.19047619,2363.548095,326.1157143,0.021329093,52.42711521,28.06697407,0.111977736,0.086064464,0.022181531
562,498,2480.772839,0.001666667,34,23,9,7,0.850211658,2675.644162,1132.027904,0.714285714,2480.77,894.7128571,0.135925944,194.8741622,237.3150468,0.190296321,0.265241574,0.078553901
314,471,1677.594839,0.028431373,580,39,139,37,0.872916239,1921.532814,1226.337942,0.874024024,1910.744456,1238.619764,0.001107785,10.78835789,12.28182238,0.001267454,0.009915733,0.005646154
380,10,2392.085419,0.018627451,380,39,88,30,0.827138005,2637.332173,1672.20048,0.916666667,2605.650683,1802.947378,0.089528661,31.68148964,130.7468974,0.097667631,0.072518421,0.012158763
314,582,755.1750644,0.023088235,471,39,126,37,0.952309107,859.0639548,723.5095702,0.982432432,879.6503391,752.3376242,0.030123325,20.58638431,28.82805396,0.030661982,0.038317975,0.023402917
230,379,2115.998436,0.010441176,213,38,55,33,0.715874998,2441.945103,1285.300064,0.681818182,2419.086667,1274.197121,0.034056816,22.85843644,11.10294289,0.049949997,0.008713678,0.009449201
31,471,3112.554156,0.001421569,29,20,6,6,0.793504413,3474.367247,1094.537216,0.833333333,3217.055,1647.108333,0.03982892,257.3122466,552.5711174,0.047794705,0.335479523,0.079983788
160,27,3122.508037,0.00245098,50,26,15,13,0.317139337,3305.74771,532.294977,0.730769231,3551.324615,1188.898462,0.413629893,245.5769053,656.6034845,0.566019854,0.552278858,0.069150791
314,311,2256.357155,0.023186275,473,39,113,34,0.770078892,2674.421621,1223.925273,0.836507937,2700.654744,1524.965278,0.066429044,26.23312339,301.0400048,0.07941233,0.197407777,0.009713616
27,498,1301.454647,0.031519608,643,39,156,39,0.795309175,1390.160899,1023.338405,0.93021978,1382.028837,1190.926414,0.134910605,8.13206172,167.5880085,0.145030893,0.140720708,0.005884148
311,310,566.3946536,0.007990196,163,38,33,20,0.801207764,597.030325,453.7280869,0.841666667,583.78475,476.7115833,0.040458903,13.24557503,22.98349647,0.048069984,0.048212582,0.022689142
9,522,1843.213379,0.008823529,180,39,42,28,0.865201688,2162.716707,1417.487781,0.832738095,2112.41406,1439.198649,0.032463593,50.30264773,21.71086822,0.038984157,0.015085387,0.023812873
558,497,4113.847759,0.00254902,52,31,14,12,0.935097737,4274.02376,1558.032995,1,4308.559583,2381.776667,0.064902263,34.53582366,823.7436713,0.064902263,0.345852608,0.008015631
27,552,2528.408849,0.009509804,194,39,47,28,0.810656951,2765.104276,1759.575258,0.851190476,2831.514881,1856.4625,0.040533525,66.41060451,96.88724248,0.047619806,0.052189173,0.02345409
68,558,5153.21224,0.00745098,152,38,41,25,0.647727562,5416.239491,1901.055201,0.686666667,5394.171033,2102.594567,0.038939105,22.06845791,201.539366,0.056707434,0.0958527,0.004091168
9,3,1657.714711,0.004852941,99,37,24,15,0.785795104,1994.36531,1027.107788,0.811111111,1933.925556,1029.505,0.025316008,60.43975424,2.397212482,0.031211516,0.00232851,0.031252369
473,632,3079.997143,0.003480392,71,31,12,10,0.468508955,3397.978997,934.6594124,0.266666667,3133.895667,551.2203333,0.201842288,264.0833303,383.4390791,0.756908581,0.695618532,0.084266791
663,105,4029.008416,0.008382353,171,38,37,23,0.651127121,4429.488713,1403.278361,0.760869565,4561.390761,1609.978913,0.109742444,131.9020479,206.7005519,0.144232926,0.128387117,0.028917068
655,27,2901.218593,0.00754902,154,37,45,28,0.423254702,3171.56535,883.2573871,0.592261905,3345.508542,1222.395833,0.169007202,173.9431918,339.1384463,0.285358895,0.277437502,0.05199305
27,307,3776.618763,0.014215686,290,39,66,28,0.877748595,4008.41882,2534.800715,0.808333333,3987.714361,2270.677796,0.069415262,20.70445841,264.1229196,0.085874551,0.116318978,0.005192062
27,502,2980.76621,0.009754902,199,39,50,30,0.601634627,3162.450898,1398.915746,0.705555556,3138.194222,1711.632111,0.103920929,24.25667588,312.7163647,0.147289506,0.182700688,0.007729501
663,475,4472.576622,0.003382353,69,32,20,16,0.649744218,4862.661291,1761.338078,0.84375,4864.327813,2398.099375,0.194005782,1.666521414,636.7612971,0.229932778,0.265527486,0.000342601
224,655,5300.911726,0.010637255,217,39,53,30,0.713569791,5516.619873,1849.088402,0.701666667,5529.106239,1743.830606,0.011903124,12.48636561,105.2577967,0.016964072,0.060360104,0.002258297
394,609,597.3527272,0.002058824,42,23,10,9,0.593054699,722.155614,384.472375,0.722222222,597.35,431.4194444,0.129167523,124.805614,46.94706944,0.178847339,0.108820013,0.20893214
380,683,1879.892801,0.001568627,32,20,10,7,0.845092796,2048.72939,1279.417729,1,2024.062143,1680.845714,0.154907204,24.6672476,401.4279854,0.154907204,0.238825005,0.012187001
174,31,4064.398771,0.001911765,39,26,13,12,0.381044548,4272.976673,726.9696944,0.75,4446.6775,1610.384583,0.368955452,173.7008265,883.4148889,0.491940602,0.548573861,0.039063059
588,473,2419.870962,0.033970588,693,39,166,37,0.639706238,2593.437048,1109.853498,0.708810109,2568.375872,1294.289088,0.069103871,25.06117563,184.4355904,0.097492784,0.142499533,0.009757597
9,50,2686.349163,0.003921569,80,36,22,16,0.910767165,3014.95288,1166.274209,0.90625,3021.553646,1071.924271,0.004517165,6.600765949,94.34993804,0.004984458,0.08801922,0.00218456
131,638,2489.820033,0.00245098,50,29,13,9,0.481594245,2633.706183,889.6360756,0.611111111,2738.79,1238.873333,0.129516866,105.0838166,349.2372577,0.21193669,0.281899084,0.038368702
314,335,2670.673871,0.023627451,482,39,113,34,0.810268314,3184.082068,1476.789509,0.841106443,3224.671077,1544.940797,0.030838129,40.58900898,68.15128788,0.036663765,0.044112556,0.012587023
479,141,5475.969959,0.001421569,29,20,7,7,0.900357441,5949.171173,2498.05181,0.857142857,5653.274286,3245.347143,0.043214584,295.8968868,747.2953328,0.050417015,0.230266686,0.052340798
280,130,4339.32335,0.001813725,37,28,16,16,0.923934367,4452.313426,2114.77098,0.9375,4425.2975,2308.704375,0.013565633,27.01592614,193.9333948,0.014470009,0.084000965,0.006104884
48,354,3401.238027,0.003235294,66,31,18,16,0.705058186,3505.963122,963.071478,0.78125,3511.948125,1387.190313,0.076191814,5.985002772,424.1188345,0.097525521,0.305739473,0.001704183
107,596,2406.906005,0.008137255,166,38,41,25,0.542294654,2737.626173,703.166087,0.74,2854.132067,962.8950667,0.197705346,116.5058934,259.7289797,0.267169387,0.269737574,0.040820078
9,2,4711.894042,0.001813725,37,26,16,13,0.932698012,5157.469981,1804.630162,1,5220.763846,2407.171538,0.067301988,63.29386552,602.5413764,0.067301988,0.250310942,0.012123488
9,596,4982.734427,0.002941176,60,32,16,14,0.844356746,5547.590176,1853.78009,0.714285714,5384.395,1453.786429,0.130071032,163.1951759,399.9936615,0.182099444,0.275139218,0.030308916
394,367,3357.351278,0.005735294,117,37,31,18,0.675038354,3693.200776,1130.329799,0.861111111,3789.911574,1275.117315,0.186072757,96.71079787,144.787516,0.216084492,0.113548388,0.025517956
230,107,3994.06499,0.007401961,151,37,39,24,0.906831272,4395.007295,1920.348799,0.875,4485.128222,1938.788417,0.031831272,90.12092745,18.43961723,0.036378596,0.009510897,0.020093278
517,471,3388.778703,0.001813725,37,22,10,9,0.817362813,3826.505978,1486.504957,0.777777778,3710.524444,1721.871111,0.039585035,115.9815337,235.3661541,0.050895045,0.136692086,0.03125745
663,311,4267.440207,0.004411765,90,33,22,16,0.785025451,4662.934425,1543.729289,0.895833333,4939.999896,1907.654479,0.110807883,277.0654709,363.9251906,0.12369252,0.19077102,0.056086129
80,380,1274.8551,0.038627451,788,39,192,38,0.801067815,1363.943426,899.3255317,0.913857561,1332.940079,1077.966204,0.112789746,31.00334698,178.6406722,0.123421582,0.165720105,0.02325937
380,582,4552.616241,0.016764706,342,39,90,34,0.828999858,4985.536753,1847.050119,0.887745098,5130.484235,2038.929353,0.05874524,144.9474823,191.8792335,0.066173544,0.094107838,0.028252203
80,522,2348.24881,0.010931373,223,39,64,27,0.712614142,2723.220347,1339.727583,0.836419753,2773.012531,1637.688413,0.123805612,49.79218434,297.9608295,0.148018517,0.181939878,0.01795599
471,354,4875.334239,0.001519608,31,22,8,7,0.826415876,5199.557573,1476.764309,1,5398.830714,2206.382857,0.173584124,199.2731413,729.6185483,0.173584124,0.330685378,0.036910426
77,383,2187.396914,0.002205882,45,25,16,14,0.563655081,2370.080632,880.5700553,0.857142857,2480.415,1331.480357,0.293487776,110.3343677,450.9103018,0.342402405,0.338653364,0.044482221
48,522,3726.956824,0.007058824,144,38,50,24,0.78479988,4105.196993,1931.695556,0.878472222,4023.863003,2311.758924,0.093672342,81.33398922,380.0633679,0.106630967,0.164404413,0.020212912
673,479,4758.443318,0.002598039,53,34,16,14,0.837286063,5124.344191,1451.710641,0.964285714,5192.885714,1566.876429,0.126999652,68.54152378,115.1657877,0.131703342,0.073500236,0.01319912
80,9,1819.491405,0.009901961,202,39,58,30,0.820769612,2148.156138,1374.264714,0.866666667,2135.684117,1528.98355,0.045897055,12.47202126,154.718836,0.05295814,0.101190648,0.005839825
471,446,4226.029958,0.00122549,25,19,8,7,0.31527642,4335.441254,429.1483377,0.571428571,4467.577143,1369.508571,0.256152152,132.1358886,940.3602337,0.448266266,0.686640634,0.029576633
479,310,3363.334196,0.007745098,158,37,35,21,0.788980159,3774.537681,1470.952686,0.813492063,3689.810476,1618.818492,0.024511904,84.72720482,147.8658057,0.030131707,0.091341807,0.022962482
655,16,4446.184389,0.005931373,121,37,27,19,0.935355326,4730.241242,2032.279245,0.947368421,4852.117368,2058.021579,0.012013095,121.8761262,25.74233394,0.012680489,0.012508292,0.025118132
3,224,3466.347805,0.009411765,192,38,43,26,0.652401436,3766.198491,1465.720863,0.711538462,3746.23641,2000.269808,0.059137025,19.96208074,534.548945,0.083111495,0.267238421,0.005328569
80,497,4355.750897,0.00245098,50,29,7,5,0.654382547,4791.753452,1528.910495,0.9,4864.675,2364.044,0.245617453,72.92154769,835.1335046,0.272908282,0.353264789,0.014990014
314,11,5104.387662,0.010931373,223,39,57,31,0.895147924,5675.068363,2530.226526,0.94516129,5606.489247,2965.250301,0.050013366,68.57911562,435.0237747,0.052915165,0.146707269,0.012232096
348,310,6594.89905,0.009264706,189,39,46,26,0.827515971,7019.744639,2540.419048,0.810897436,6991.680321,2314.950545,0.016618535,28.06431823,225.4685031,0.020494004,0.097396682,0.004013959
3,250,5222.55625,0.001960784,40,26,12,10,0.681409454,5528.452981,1882.141773,0.65,5774.501,1936.77,0.031409454,246.0480192,54.62822662,0.048322237,0.028205841,0.042609399
596,397,1748.710334,0.011617647,237,39,60,30,0.520102545,1894.917244,697.002134,0.638888889,1911.470056,866.5411944,0.118786344,16.55281173,169.5390604,0.185926452,0.195650318,0.008659729
105,655,7507.835194,0.011421569,233,39,47,23,0.637863743,7906.449972,2052.688051,0.768115942,7948.999275,2709.22087,0.130252199,42.54930316,656.5328185,0.169573618,0.242332704,0.005352787
16,27,1542.709084,0.019019608,388,38,109,36,0.689815279,1572.44466,967.4010116,0.774074074,1542.71,1126.606005,0.084258795,29.73465963,159.2049931,0.108851075,0.141313815,0.019274303
473,5,4057.720666,0.007696078,157,38,38,20,0.309245712,4279.349866,612.0263933,0.355,4362.340517,846.2645083,0.045754288,82.99065022,234.2381151,0.128885317,0.276790664,0.01902434
80,311,3308.608356,0.012058824,246,39,59,28,0.788692067,3859.890911,1266.985394,0.851190476,3842.148363,1427.03881,0.06249841,17.74254741,160.0534157,0.073424705,0.112157718,0.004617871
313,27,6219.921806,0.021078431,430,39,123,38,0.881906174,6648.714936,2626.520709,0.944298246,6657.927253,2785.626014,0.062392072,9.212316878,159.1053053,0.066072422,0.057116535,0.001383661
27,243,3469.669715,0.021470588,438,38,117,35,0.781464896,3688.521946,1769.264311,0.882789116,3670.310585,2124.777727,0.10132422,18.21136142,355.5134156,0.114777378,0.167317932,0.004961804
311,473,4624.483624,0.016176471,330,39,80,34,0.900954874,4994.858846,2216.402156,0.908333333,5008.995877,2162.563544,0.007378459,14.13703156,53.83861206,0.008123074,0.024895736,0.002822328
105,274,6761.274748,0.003627451,74,35,18,12,0.775546082,7326.144952,2819.782001,0.916666667,7353.925833,2836.8725,0.141120585,27.78088121,17.09049939,0.153949729,0.006024416,0.003777694
10,33,3001.188139,0.007058824,144,38,44,26,0.757442956,3343.181412,1693.297502,0.730769231,3385.378942,1535.712788,0.026673725,42.19753079,157.5847135,0.036500888,0.102613402,0.01246464
473,674,5202.757251,0.003284314,67,32,16,13,0.736288942,5636.403018,2021.964515,0.807692308,5534.644231,2443.124231,0.071403365,101.7587872,421.1597161,0.088404167,0.172385714,0.018385787
224,522,796.8959257,0.010294118,210,39,45,28,0.815987018,800.1611522,649.9706832,0.93452381,834.6375,763.5905952,0.118536792,34.47634779,113.6199121,0.126841917,0.148796898,0.041306972
331,311,2199.609784,0.009803922,200,39,48,29,0.702713485,2515.834488,1264.877452,0.755747126,2465.582299,1275.272672,0.053033641,50.25218882,10.3952202,0.070173791,0.008151371,0.020381469
224,498,3315.017552,0.012156863,248,39,60,36,0.684888307,3586.32987,1512.990503,0.699074074,3624.067824,1520.207685,0.014185767,37.73795376,7.217181775,0.020292223,0.004747497,0.010413148
334,367,2550.143631,0.001960784,40,24,9,9,0.760928673,2729.418183,1352.740251,0.888888889,2682.083333,1348.923333,0.127960216,47.3348496,3.816917729,0.143955243,0.002829603,0.017648538
16,77,3060.309573,0.004362745,89,38,15,13,0.837411919,3404.44589,1755.896822,0.961538462,3401.309615,2312.508077,0.124126542,3.136275114,556.6112549,0.129091604,0.240695918,0.000922079
48,54,1664.68186,0.002205882,45,26,11,8,0.272764606,1687.750786,344.5598046,0.1875,1664.68,312.1275,0.085264606,23.07078587,32.43230457,0.454744568,0.103907232,0.013858991
328,528,3322.355405,0.003480392,71,36,19,14,0.830574165,3576.837833,1237.677143,0.928571429,3491.550357,1745.320714,0.097997263,85.2874754,507.6435718,0.105535514,0.290859764,0.024426821
314,15,5423.107384,0.011862745,242,39,65,31,0.901239111,5850.62059,2277.136933,0.924731183,5879.526129,2233.93086,0.023492072,28.9055391,43.20607324,0.025404217,0.019340828,0.004916304
10,114,3126.600006,0.003872549,79,34,23,18,0.893976772,3688.545067,1654.145412,0.833333333,3770.154722,1419.264167,0.060643439,81.60965512,234.8812449,0.072772127,0.165495086,0.021646235
522,33,3257.178622,0.008088235,165,37,38,22,0.471315808,3476.22176,1039.609789,0.568181818,3497.171955,927.5099091,0.09686601,20.95019454,112.0998794,0.170484178,0.120861112,0.00599061
27,379,4557.713226,0.033627451,686,39,162,39,0.83481825,4859.756743,2655.075738,0.899267399,4788.479793,3109.752801,0.06444915,71.27694996,454.677063,0.071668504,0.146210034,0.014885089
80,379,858.8608222,0.010294118,210,39,48,27,0.88111177,1037.478956,812.0880766,0.895061728,904.008642,768.799537,0.013949958,133.4703139,43.28853959,0.015585471,0.056306667,0.147642741
582,353,6104.348398,0.007009804,143,37,28,19,0.768119329,6516.65527,2283.358253,0.833333333,6570.213947,2655.432544,0.065214005,53.55867736,372.0742912,0.078256806,0.140118148,0.00815174
130,230,4062.366868,0.007843137,160,38,32,20,0.896926274,4380.447831,1932.71924,0.925,4557.845083,1791.737042,0.028073726,177.3972521,140.9821984,0.030349974,0.078684648,0.038921299
224,30,6662.996886,0.001666667,34,24,9,7,0.6588912,7167.635801,1962.639872,0.785714286,6983.641429,3684.015714,0.126823086,183.9943723,1721.375843,0.161411201,0.467255293,0.02634648
107,380,707.2088601,0.016813725,343,39,80,34,0.817030127,734.2868034,577.8836897,0.825980392,712.5593529,584.1415931,0.008950265,21.72745049,6.25790346,0.01083593,0.010712991,0.030492127
224,558,3213.203772,0.010735294,219,39,57,29,0.57734771,3529.186785,985.2464826,0.666666667,3503.155287,1173.641724,0.089318957,26.03149747,188.3952416,0.133978435,0.160521936,0.007430872
123,475,3741.753488,0.003480392,71,34,17,16,0.710121837,4059.940197,1481.573378,0.71875,4131.173438,1753.160313,0.008628163,71.23324051,271.586934,0.012004401,0.154912778,0.017242859
77,11,1404.250837,0.011764706,240,39,70,30,0.678551638,1539.429854,890.2681272,0.604444444,1529.155111,777.9940556,0.074107193,10.27474258,112.2740716,0.122603812,0.144312249,0.006719228
77,596,2566.942884,0.013921569,284,39,63,29,0.584968278,2830.765664,974.5698814,0.570361248,2816.314787,856.3832734,0.01460703,14.450877,118.1866081,0.025610138,0.138006675,0.00513113
68,632,1992.133389,0.003431373,70,31,22,17,0.492886059,2203.941065,854.841383,0.426470588,2185.440441,598.7442647,0.066415471,18.50062346,256.0971183,0.155732829,0.42772371,0.008465398
313,586,6996.061793,0.002254902,46,29,13,9,0.845452079,7567.600072,2511.63068,0.888888889,7624.043889,3178.798148,0.043436809,56.44381703,667.1674679,0.048866411,0.209880413,0.007403396
27,367,7084.170863,0.03745098,764,39,195,38,0.85583666,7600.271379,3335.160066,0.890692641,7572.844614,3478.802804,0.03485598,27.42676461,143.6427386,0.039133567,0.041290854,0.003621726
131,145,1591.964038,0.003186275,65,31,14,13,0.408524923,1664.257192,590.0219423,0.5,1664.867692,657.7830769,0.091475077,0.610500143,67.7611346,0.182950153,0.103014409,0.000366696
310,596,5909.680743,0.002352941,48,28,14,12,0.736693339,6392.528516,1646.728675,0.666666667,6192.073333,1215.355833,0.070026672,200.4551831,431.3728415,0.105040008,0.354935427,0.03237287
335,409,4406.320573,0.001421569,29,20,5,5,0.552286291,4646.869093,1251.263909,0.6,4406.32,2359.218,0.047713709,240.5490931,1107.954091,0.079522849,0.469627686,0.054591835
618,196,3230.506907,0.001715686,35,25,10,9,0.384652576,3410.410022,519.2438036,0.388888889,3575.317778,446.4722222,0.004236313,164.9077556,72.77158141,0.010893375,0.162992405,0.046123944
379,397,3236.082087,0.005147059,105,37,26,20,0.676950005,3654.142208,1086.70645,0.525,3544.7785,913.9095,0.151950005,109.3637079,172.7969499,0.289428581,0.189074465,0.030852057
314,32,3956.749098,0.026519608,541,39,145,37,0.761564905,4447.871115,1830.23852,0.752960103,4466.706588,1720.187263,0.008604802,18.83547326,110.0512575,0.011427966,0.063976324,0.004216859
596,393,3800.693128,0.00872549,178,38,48,30,0.529957075,4009.614375,990.2134174,0.727777778,4053.695556,1253.350667,0.197820702,44.08118099,263.1372492,0.271814705,0.209947029,0.01087432
311,11,5313.38335,0.005931373,121,38,32,19,0.830622594,5755.118179,2189.192217,1,5718.036491,2620.681456,0.169377406,37.08168734,431.4892394,0.169377406,0.164647725,0.006485039
335,114,1780.198329,0.008529412,174,37,47,26,0.705574546,1954.137844,971.4649872,0.871794872,2022.733782,1223.304872,0.166220325,68.59593851,251.8398845,0.190664491,0.205868455,0.03391249
663,280,5977.660963,0.001617647,33,20,10,9,0.720128053,6280.352625,1500.72136,0.833333333,6312.068333,1977.977222,0.11320528,31.71570855,477.2558624,0.135846336,0.241284812,0.005024614
27,10,3638.496744,0.034264706,699,39,192,37,0.955225519,3733.459726,3059.038686,0.941141141,3732.794061,3167.764495,0.014084378,0.665665269,108.7258083,0.014965213,0.034322567,0.000178329
588,131,4157.10507,0.005735294,117,38,22,17,0.68195957,4510.015276,1834.456514,0.539215686,4543.552941,1217.713922,0.142743884,33.53766517,616.742592,0.264725021,0.506475767,0.007381374
3,473,3169.545559,0.015833333,323,39,95,33,0.466902801,3360.180962,856.591909,0.568831169,3432.751555,993.004684,0.101928368,72.57059319,136.412775,0.179189139,0.137373748,0.021140648
224,14,7240.709368,0.003676471,75,33,17,14,0.714255053,7736.266724,2055.228405,0.785714286,7757.887143,2610.213214,0.071459232,21.62041841,554.9848097,0.090948114,0.212620489,0.002786895
380,498,5012.860359,0.008480392,173,39,43,30,0.700834365,5402.862305,1850.300318,0.605555556,5376.910833,1650.2605,0.09527881,25.95147146,200.0398178,0.157341154,0.121217116,0.004826465
310,498,6044.489042,0.00372549,76,31,17,16,0.771224811,6511.572164,2187.314294,0.875,6655.494688,3147.7225,0.103775189,143.922524,960.4082057,0.118600216,0.305112095,0.021624617
463,314,2638.30066,0.005343137,109,39,23,17,0.628853384,2966.198181,1217.458648,0.676470588,3129.078235,1233.785882,0.047617205,162.880054,16.32723441,0.07039065,0.013233442,0.052053685
393,11,2753.318488,0.0025,51,29,12,10,0.366463419,2947.157338,778.7640409,0.666666667,2981.365667,1348.836,0.300203248,34.20832821,570.0719591,0.450304872,0.422639935,0.011474046
32,107,7616.259802,0.001519608,31,21,6,6,0.876717389,8114.76308,2352.429672,1,8217.71,1839.273333,0.123282611,102.9469195,513.1563392,0.123282611,0.278999499,0.012527446
335,394,5574.435171,0.012205882,249,39,74,33,0.732399403,5942.437965,2054.312515,0.772727273,5899.344667,2639.618222,0.04032787,43.0932986,585.3057076,0.052189008,0.221738774,0.00730476
131,9,3896.966417,0.005,102,38,26,18,0.814573848,4238.304779,1869.879114,0.925925926,4190.917685,2089.747685,0.111352078,47.38709403,219.8685713,0.120260244,0.105212975,0.011307093
48,6,4458.818679,0.005147059,105,36,33,21,0.437922296,4575.67704,936.0049201,0.46031746,4571.420317,1238.835952,0.022395165,4.256722578,302.8310323,0.048651564,0.24444805,0.00093116
535,204,8226.832592,0.00122549,25,17,7,7,0.763334737,8792.464627,2444.115552,0.857142857,8723.052857,2417.904286,0.09380812,69.41176959,26.21126615,0.109442806,0.01084049,0.007957279
380,529,5837.780219,0.005490196,112,37,34,22,0.583787289,6199.231681,1486.370758,0.568181818,6157.357652,1231.418788,0.015605471,41.87402918,254.9519705,0.027465629,0.207039208,0.006800649
348,9,5672.176753,0.00495098,101,35,29,21,0.91085081,6055.097412,3255.855603,0.912698413,6103.776111,3422.32373,0.001847603,48.67869924,166.4681271,0.00202433,0.048641841,0.007975178
479,11,6297.498808,0.001323529,27,19,10,8,0.88132385,6803.709914,2577.734079,1,6727.51375,3798.70375,0.11867615,76.19616369,1220.969671,0.11867615,0.32141745,0.011326051
123,48,2346.111117,0.006813725,139,39,39,27,0.879702816,2709.739036,1155.961659,0.907407407,2674.265093,1327.222037,0.027704591,35.47394376,171.2603781,0.030531591,0.12903672,0.013264932
497,84,5249.329039,0.001029412,21,16,9,9,0.662595437,5767.156264,1496.207181,0.666666667,5756.712222,1035.795556,0.004071229,10.44404191,460.4116258,0.006106844,0.444500484,0.001814237
121,404,5641.064899,0.003039216,62,32,19,16,0.664136226,6007.283171,1578.639168,0.8125,6216.349063,2608.444688,0.148363774,209.0658913,1029.805519,0.182601568,0.394796763,0.03363162
230,471,2736.244495,0.01122549,229,39,61,32,0.879812664,2974.572305,1509.639498,0.822916667,3006.505885,1418.539375,0.056895998,31.93358078,91.10012344,0.06913944,0.064221075,0.010621493
131,331,5561.121823,0.004068627,83,32,24,17,0.773663899,5883.005538,1893.415633,0.705882353,5896.16549,1702.535882,0.067781546,13.15995192,190.8797502,0.096023856,0.112114965,0.002231951
27,9,4294.321815,0.046715686,953,39,264,39,0.959656256,4415.47684,3368.201453,0.96735412,4409.73086,3633.580493,0.007697865,5.74598029,265.3790401,0.007957649,0.073035135,0.001303023
380,242,5941.814199,0.003039216,62,28,13,12,0.582997834,6311.426778,1425.01557,0.791666667,6325.0275,2265.194583,0.208668833,13.60072236,840.1790134,0.263581683,0.370908098,0.002150302
158,443,4801.428944,0.001568627,32,21,8,7,0.631768244,5084.269306,1528.173159,1,5180.947857,1959.935,0.368231756,96.67855154,431.7618407,0.368231756,0.220293959,0.018660398
314,614,4790.685598,0.006617647,135,35,38,21,0.842369591,5297.193505,2140.350088,0.782539683,5376.380778,1661.557889,0.059829909,79.18727228,478.7921986,0.07645607,0.288158602,0.014728732
